factor,sample_index,factor_value,combo,rms_vibration_mm,rms_pointing_error_deg,peak_torque_nm,rms_torque_nm
modal_damping_scale,142,1.06426,fourth_standard_pd,0.0791182,0.00129295,16.7022,8.11929
modal_damping_scale,143,1.0071,s_curve_standard_pd,0.235546,0.00359333,18.6761,7.72714
modal_damping_scale,143,1.0071,fourth_standard_pd,0.0789058,0.0012897,16.7018,8.1193
modal_damping_scale,144,1.04797,s_curve_standard_pd,0.233835,0.00356832,18.6754,7.72714
modal_damping_scale,144,1.04797,fourth_standard_pd,0.0790581,0.00129202,16.7021,8.1193
modal_damping_scale,145,1.07458,s_curve_standard_pd,0.232744,0.00355235,18.6749,7.72714
modal_damping_scale,145,1.07458,fourth_standard_pd,0.0791541,0.00129352,16.7023,8.11929
modal_damping_scale,146,1.08971,s_curve_standard_pd,0.232129,0.00354336,18.6746,7.72714
modal_damping_scale,146,1.08971,fourth_standard_pd,0.0792101,0.00129438,16.7024,8.11929
modal_damping_scale,147,0.942602,s_curve_standard_pd,0.23833,0.00363398,18.6774,7.72715
modal_damping_scale,147,0.942602,fourth_standard_pd,0.0786702,0.00128603,16.7014,8.11931
modal_damping_scale,148,0.855347,s_curve_standard_pd,0.24227,0.00369141,18.6792,7.72715
modal_damping_scale,148,0.855347,fourth_standard_pd,0.0783537,0.00128109,16.7007,8.11932
modal_damping_scale,149,1.18392,s_curve_standard_pd,0.228418,0.00348899,18.673,7.72713
modal_damping_scale,149,1.18392,fourth_standard_pd,0.0795588,0.00129972,16.703,8.11928
modal_damping_scale,150,0.894779,s_curve_standard_pd,0.240462,0.00366508,18.6783,7.72715
modal_damping_scale,150,0.894779,fourth_standard_pd,0.0784955,0.00128332,16.701,8.11932
modal_damping_scale,151,0.818618,s_curve_standard_pd,0.243989,0.00371643,18.6799,7.72715
modal_damping_scale,151,0.818618,fourth_standard_pd,0.0782228,0.00127902,16.7004,8.11933
modal_damping_scale,152,0.706254,s_curve_standard_pd,0.249518,0.00379677,18.6825,7.72716
modal_damping_scale,152,0.706254,fourth_standard_pd,0.0778201,0.00127261,16.6995,8.11935
modal_damping_scale,153,1.14342,s_curve_standard_pd,0.229988,0.00351202,18.6737,7.72713
modal_damping_scale,153,1.14342,fourth_standard_pd,0.0794088,0.00129743,16.7027,8.11928
modal_damping_scale,154,0.98009,s_curve_standard_pd,0.2367,0.00361019,18.6766,7.72714
modal_damping_scale,154,0.98009,fourth_standard_pd,0.0788064,0.00128815,16.7017,8.11931
modal_damping_scale,155,0.996993,s_curve_standard_pd,0.235976,0.00359961,18.6763,7.72714
modal_damping_scale,155,0.996993,fourth_standard_pd,0.078869,0.00128912,16.7018,8.1193
modal_damping_scale,156,0.852656,s_curve_standard_pd,0.242392,0.00369321,18.6792,7.72715
modal_damping_scale,156,0.852656,fourth_standard_pd,0.0783436,0.00128093,16.7007,8.11933
modal_damping_scale,157,0.99619,s_curve_standard_pd,0.23601,0.00360011,18.6763,7.72714
modal_damping_scale,157,0.99619,fourth_standard_pd,0.078866,0.00128908,16.7018,8.1193
modal_damping_scale,158,1.11772,s_curve_standard_pd,0.231004,0.00352691,18.6741,7.72714
modal_damping_scale,158,1.11772,fourth_standard_pd,0.0793131,0.00129597,16.7026,8.11929
modal_damping_scale,159,1.22046,s_curve_standard_pd,0.227027,0.00346857,18.6724,7.72713
modal_damping_scale,159,1.22046,fourth_standard_pd,0.0796943,0.00130177,16.7032,8.11927
modal_damping_scale,160,1.07002,s_curve_standard_pd,0.23293,0.00355507,18.675,7.72714
modal_damping_scale,160,1.07002,fourth_standard_pd,0.0791374,0.00129326,16.7023,8.11929
modal_damping_scale,161,0.793096,s_curve_standard_pd,0.245211,0.00373418,18.6805,7.72716
modal_damping_scale,161,0.793096,fourth_standard_pd,0.0781346,0.00127759,16.7002,8.11933
modal_damping_scale,162,0.789971,s_curve_standard_pd,0.245362,0.00373637,18.6806,7.72716
modal_damping_scale,162,0.789971,fourth_standard_pd,0.078122,0.00127739,16.7002,8.11933
modal_damping_scale,163,1.13199,s_curve_standard_pd,0.230438,0.00351862,18.6739,7.72714
modal_damping_scale,163,1.13199,fourth_standard_pd,0.0793664,0.00129678,16.7027,8.11928
modal_damping_scale,164,1.22397,s_curve_standard_pd,0.226895,0.00346663,18.6723,7.72713
modal_damping_scale,164,1.22397,fourth_standard_pd,0.0797072,0.00130197,16.7032,8.11927
modal_damping_scale,165,0.936486,s_curve_standard_pd,0.2386,0.00363791,18.6775,7.72715
modal_damping_scale,165,0.936486,fourth_standard_pd,0.0786476,0.00128567,16.7013,8.11931
modal_damping_scale,166,1.14216,s_curve_standard_pd,0.230038,0.00351274,18.6737,7.72713
modal_damping_scale,166,1.14216,fourth_standard_pd,0.0794042,0.00129736,16.7027,8.11928
modal_damping_scale,167,0.796635,s_curve_standard_pd,0.24504,0.0037317,18.6804,7.72716
modal_damping_scale,167,0.796635,fourth_standard_pd,0.078147,0.00127779,16.7003,8.11933
modal_damping_scale,168,1.13479,s_curve_standard_pd,0.230328,0.00351699,18.6738,7.72713
modal_damping_scale,168,1.13479,fourth_standard_pd,0.0793767,0.00129694,16.7027,8.11928
modal_damping_scale,169,0.884335,s_curve_standard_pd,0.240937,0.00367199,18.6786,7.72715
modal_damping_scale,169,0.884335,fourth_standard_pd,0.0784581,0.00128273,16.7009,8.11932
modal_damping_scale,170,1.01409,s_curve_standard_pd,0.23525,0.00358901,18.676,7.72714
modal_damping_scale,170,1.01409,fourth_standard_pd,0.0789317,0.0012901,16.7019,8.1193
modal_damping_scale,171,0.816647,s_curve_standard_pd,0.244083,0.00371779,18.68,7.72715
modal_damping_scale,171,0.816647,fourth_standard_pd,0.0782159,0.0012789,16.7004,8.11933
modal_damping_scale,172,0.986685,s_curve_standard_pd,0.236417,0.00360605,18.6765,7.72714
modal_damping_scale,172,0.986685,fourth_standard_pd,0.0788315,0.00128854,16.7017,8.11931
modal_damping_scale,173,0.878317,s_curve_standard_pd,0.241212,0.003676,18.6787,7.72715
modal_damping_scale,173,0.878317,fourth_standard_pd,0.0784366,0.00128239,16.7009,8.11932
modal_damping_scale,174,0.929321,s_curve_standard_pd,0.238918,0.00364254,18.6776,7.72715
modal_damping_scale,174,0.929321,fourth_standard_pd,0.0786217,0.00128527,16.7013,8.11931
modal_damping_scale,175,0.969503,s_curve_standard_pd,0.237158,0.00361686,18.6768,7.72714
modal_damping_scale,175,0.969503,fourth_standard_pd,0.078768,0.00128755,16.7016,8.11931
modal_damping_scale,176,0.912581,s_curve_standard_pd,0.23966,0.00365338,18.678,7.72715
modal_damping_scale,176,0.912581,fourth_standard_pd,0.0785609,0.00128432,16.7012,8.11932
modal_damping_scale,177,1.04945,s_curve_standard_pd,0.233774,0.00356743,18.6753,7.72714
modal_damping_scale,177,1.04945,fourth_standard_pd,0.0790634,0.0012921,16.7021,8.1193
modal_damping_scale,178,0.749651,s_curve_standard_pd,0.247336,0.00376507,18.6815,7.72716
modal_damping_scale,178,0.749651,fourth_standard_pd,0.0779736,0.00127505,16.6999,8.11934
modal_damping_scale,179,1.19655,s_curve_standard_pd,0.227936,0.00348189,18.6728,7.72713
modal_damping_scale,179,1.19655,fourth_standard_pd,0.0796064,0.00130043,16.7031,8.11927
modal_damping_scale,180,0.777942,s_curve_standard_pd,0.245946,0.00374485,18.6808,7.72716
modal_damping_scale,180,0.777942,fourth_standard_pd,0.0780767,0.00127666,16.7001,8.11934
modal_damping_scale,181,0.830568,s_curve_standard_pd,0.243424,0.00370822,18.6797,7.72715
modal_damping_scale,181,0.830568,fourth_standard_pd,0.0782654,0.00127969,16.7005,8.11933
modal_damping_scale,182,0.971453,s_curve_standard_pd,0.237073,0.00361563,18.6768,7.72714
modal_damping_scale,182,0.971453,fourth_standard_pd,0.0787751,0.00128766,16.7016,8.11931
modal_damping_scale,183,0.819771,s_curve_standard_pd,0.243935,0.00371563,18.6799,7.72715
modal_damping_scale,183,0.819771,fourth_standard_pd,0.0782274,0.00127908,16.7004,8.11933
modal_damping_scale,184,0.814001,s_curve_standard_pd,0.244209,0.00371961,18.68,7.72715
modal_damping_scale,184,0.814001,fourth_standard_pd,0.0782066,0.00127876,16.7004,8.11933
modal_damping_scale,185,1.29962,s_curve_standard_pd,0.224102,0.00342559,18.6711,7.72713
modal_damping_scale,185,1.29962,fourth_standard_pd,0.0799877,0.00130621,16.7037,8.11926
modal_damping_scale,186,1.18256,s_curve_standard_pd,0.22847,0.00348976,18.673,7.72713
modal_damping_scale,186,1.18256,fourth_standard_pd,0.0795539,0.00129964,16.703,8.11928
modal_damping_scale,187,1.09805,s_curve_standard_pd,0.231792,0.00353844,18.6745,7.72714
modal_damping_scale,187,1.09805,fourth_standard_pd,0.0792411,0.00129486,16.7025,8.11929
modal_damping_scale,188,1.18944,s_curve_standard_pd,0.228208,0.00348589,18.6729,7.72713
modal_damping_scale,188,1.18944,fourth_standard_pd,0.0795794,0.00130002,16.703,8.11928
modal_damping_scale,189,0.884028,s_curve_standard_pd,0.240951,0.0036722,18.6786,7.72715
modal_damping_scale,189,0.884028,fourth_standard_pd,0.078457,0.00128271,16.7009,8.11932
modal_damping_scale,190,0.842339,s_curve_standard_pd,0.242873,0.00370019,18.6794,7.72715
modal_damping_scale,190,0.842339,fourth_standard_pd,0.078307,0.00128035,16.7006,8.11933
modal_damping_scale,191,1.15402,s_curve_standard_pd,0.229575,0.00350595,18.6735,7.72713
modal_damping_scale,191,1.15402,fourth_standard_pd,0.0794476,0.00129803,16.7028,8.11928
modal_damping_scale,192,1.29939,s_curve_standard_pd,0.22411,0.00342572,18.6711,7.72713
modal_damping_scale,192,1.29939,fourth_standard_pd,0.0799868,0.00130619,16.7037,8.11926
modal_damping_scale,193,0.757673,s_curve_standard_pd,0.246939,0.0037593,18.6813,7.72716
modal_damping_scale,193,0.757673,fourth_standard_pd,0.0780025,0.00127552,16.6999,8.11934
modal_damping_scale,194,1.20016,s_curve_standard_pd,0.227798,0.00347986,18.6727,7.72713
modal_damping_scale,194,1.20016,fourth_standard_pd,0.0796196,0.00130064,16.7031,8.11927
modal_damping_scale,195,1.09617,s_curve_standard_pd,0.231868,0.00353954,18.6745,7.72714
modal_damping_scale,195,1.09617,fourth_standard_pd,0.0792337,0.00129475,16.7024,8.11929
modal_damping_scale,196,0.733525,s_curve_standard_pd,0.248138,0.00377673,18.6818,7.72716
modal_damping_scale,196,0.733525,fourth_standard_pd,0.0779157,0.00127413,16.6997,8.11934
modal_damping_scale,197,0.832655,s_curve_standard_pd,0.243326,0.00370679,18.6796,7.72715
modal_damping_scale,197,0.832655,fourth_standard_pd,0.0782728,0.00127981,16.7005,8.11933
modal_damping_scale,198,0.838271,s_curve_standard_pd,0.243063,0.00370296,18.6795,7.72715
modal_damping_scale,198,0.838271,fourth_standard_pd,0.0782926,0.00128012,16.7006,8.11933
modal_damping_scale,199,0.965708,s_curve_standard_pd,0.237322,0.00361926,18.6769,7.72714
modal_damping_scale,199,0.965708,fourth_standard_pd,0.0787542,0.00128734,16.7015,8.11931
modal_damping_scale,200,1.28709,s_curve_standard_pd,0.224558,0.00343228,18.6713,7.72713
modal_damping_scale,200,1.28709,fourth_standard_pd,0.0799411,0.0013055,16.7036,8.11926
modal_damping_scale,201,1.04499,s_curve_standard_pd,0.233959,0.00357013,18.6754,7.72714
modal_damping_scale,201,1.04499,fourth_standard_pd,0.0790471,0.00129185,16.7021,8.1193
modal_damping_scale,202,0.911158,s_curve_standard_pd,0.239724,0.00365432,18.678,7.72715
modal_damping_scale,202,0.911158,fourth_standard_pd,0.0785557,0.00128423,16.7012,8.11932
modal_damping_scale,203,1.28468,s_curve_standard_pd,0.224646,0.00343358,18.6713,7.72713
modal_damping_scale,203,1.28468,fourth_standard_pd,0.0799323,0.00130537,16.7036,8.11926
modal_damping_scale,204,1.03923,s_curve_standard_pd,0.234198,0.00357363,18.6755,7.72714
modal_damping_scale,204,1.03923,fourth_standard_pd,0.0790257,0.00129153,16.7021,8.1193
modal_damping_scale,205,0.874903,s_curve_standard_pd,0.241369,0.00367827,18.6788,7.72715
modal_damping_scale,205,0.874903,fourth_standard_pd,0.0784244,0.00128219,16.7009,8.11932
modal_damping_scale,206,0.936932,s_curve_standard_pd,0.238581,0.00363763,18.6775,7.72715
modal_damping_scale,206,0.936932,fourth_standard_pd,0.0786492,0.0012857,16.7013,8.11931
modal_damping_scale,207,1.07146,s_curve_standard_pd,0.232871,0.00355421,18.6749,7.72714
modal_damping_scale,207,1.07146,fourth_standard_pd,0.0791427,0.00129334,16.7023,8.11929
modal_damping_scale,208,0.895198,s_curve_standard_pd,0.240443,0.0036648,18.6783,7.72715
modal_damping_scale,208,0.895198,fourth_standard_pd,0.078497,0.00128334,16.701,8.11932
modal_damping_scale,209,0.874648,s_curve_standard_pd,0.24138,0.00367844,18.6788,7.72715
modal_damping_scale,209,0.874648,fourth_standard_pd,0.0784235,0.00128218,16.7009,8.11932
modal_damping_scale,210,1.05415,s_curve_standard_pd,0.23358,0.00356459,18.6753,7.72714
modal_damping_scale,210,1.05415,fourth_standard_pd,0.0790807,0.00129237,16.7022,8.1193
modal_damping_scale,211,1.05793,s_curve_standard_pd,0.233426,0.00356232,18.6752,7.72714
modal_damping_scale,211,1.05793,fourth_standard_pd,0.0790945,0.00129258,16.7022,8.11929
modal_damping_scale,212,1.21402,s_curve_standard_pd,0.227271,0.00347214,18.6725,7.72713
modal_damping_scale,212,1.21402,fourth_standard_pd,0.0796708,0.00130141,16.7032,8.11927
modal_damping_scale,213,0.780785,s_curve_standard_pd,0.245807,0.00374284,18.6808,7.72716
modal_damping_scale,213,0.780785,fourth_standard_pd,0.0780872,0.00127683,16.7001,8.11934
modal_damping_scale,214,0.750664,s_curve_standard_pd,0.247286,0.00376434,18.6814,7.72716
modal_damping_scale,214,0.750664,fourth_standard_pd,0.0779771,0.00127511,16.6999,8.11934
modal_damping_scale,215,1.13536,s_curve_standard_pd,0.230305,0.00351666,18.6738,7.72713
modal_damping_scale,215,1.13536,fourth_standard_pd,0.0793788,0.00129697,16.7027,8.11928
modal_damping_scale,216,0.761191,s_curve_standard_pd,0.246766,0.00375678,18.6812,7.72716
modal_damping_scale,216,0.761191,fourth_standard_pd,0.0780152,0.00127572,16.7,8.11934
modal_damping_scale,217,0.978444,s_curve_standard_pd,0.236771,0.00361123,18.6767,7.72714
modal_damping_scale,217,0.978444,fourth_standard_pd,0.0788004,0.00128806,16.7016,8.11931
modal_damping_scale,218,0.72634,s_curve_standard_pd,0.248499,0.00378197,18.682,7.72716
modal_damping_scale,218,0.72634,fourth_standard_pd,0.0778905,0.00127373,16.6997,8.11934
modal_damping_scale,219,0.801475,s_curve_standard_pd,0.244808,0.00372832,18.6803,7.72716
modal_damping_scale,219,0.801475,fourth_standard_pd,0.0781644,0.00127806,16.7003,8.11933
modal_damping_scale,220,1.25159,s_curve_standard_pd,0.225864,0.00345147,18.6719,7.72713
modal_damping_scale,220,1.25159,fourth_standard_pd,0.0798096,0.00130352,16.7034,8.11927
modal_damping_scale,221,0.868577,s_curve_standard_pd,0.241659,0.00368251,18.6789,7.72715
modal_damping_scale,221,0.868577,fourth_standard_pd,0.0784014,0.00128184,16.7008,8.11932
modal_damping_scale,222,1.07953,s_curve_standard_pd,0.232542,0.0035494,18.6748,7.72714
modal_damping_scale,222,1.07953,fourth_standard_pd,0.0791722,0.0012938,16.7023,8.11929
modal_damping_scale,223,1.26173,s_curve_standard_pd,0.225489,0.00344596,18.6717,7.72713
modal_damping_scale,223,1.26173,fourth_standard_pd,0.0798475,0.00130409,16.7035,8.11926
modal_damping_scale,224,1.16194,s_curve_standard_pd,0.229267,0.00350143,18.6733,7.72713
modal_damping_scale,224,1.16194,fourth_standard_pd,0.0794772,0.00129848,16.7029,8.11928
modal_damping_scale,225,0.783047,s_curve_standard_pd,0.245697,0.00374124,18.6807,7.72716
modal_damping_scale,225,0.783047,fourth_standard_pd,0.0780956,0.00127697,16.7001,8.11934
modal_damping_scale,226,1.08999,s_curve_standard_pd,0.232118,0.0035432,18.6746,7.72714
modal_damping_scale,226,1.08999,fourth_standard_pd,0.0792111,0.0012944,16.7024,8.11929
modal_damping_scale,227,0.917942,s_curve_standard_pd,0.239424,0.00364993,18.6779,7.72715
modal_damping_scale,227,0.917942,fourth_standard_pd,0.0785801,0.00128462,16.7012,8.11932
modal_damping_scale,228,1.10148,s_curve_standard_pd,0.231654,0.00353641,18.6744,7.72714
modal_damping_scale,228,1.10148,fourth_standard_pd,0.0792537,0.00129505,16.7025,8.11929
modal_damping_scale,229,0.866613,s_curve_standard_pd,0.24175,0.00368382,18.6789,7.72715
modal_damping_scale,229,0.866613,fourth_standard_pd,0.0783944,0.00128173,16.7008,8.11932
modal_damping_scale,230,0.816405,s_curve_standard_pd,0.244095,0.00371795,18.68,7.72715
modal_damping_scale,230,0.816405,fourth_standard_pd,0.078215,0.00127889,16.7004,8.11933
modal_damping_scale,231,0.749957,s_curve_standard_pd,0.247321,0.00376485,18.6815,7.72716
modal_damping_scale,231,0.749957,fourth_standard_pd,0.0779747,0.00127507,16.6999,8.11934
modal_damping_scale,232,0.862731,s_curve_standard_pd,0.241928,0.00368643,18.679,7.72715
modal_damping_scale,232,0.862731,fourth_standard_pd,0.0783799,0.0012815,16.7008,8.11932
modal_damping_scale,233,1.24681,s_curve_standard_pd,0.226042,0.00345408,18.6719,7.72713
modal_damping_scale,233,1.24681,fourth_standard_pd,0.0797922,0.00130325,16.7034,8.11927
modal_damping_scale,234,0.745198,s_curve_standard_pd,0.247555,0.00376827,18.6816,7.72716
modal_damping_scale,234,0.745198,fourth_standard_pd,0.0779577,0.0012748,16.6998,8.11934
modal_damping_scale,235,0.865439,s_curve_standard_pd,0.241804,0.00368461,18.679,7.72715
modal_damping_scale,235,0.865439,fourth_standard_pd,0.0783903,0.00128166,16.7008,8.11932
modal_damping_scale,236,1.25049,s_curve_standard_pd,0.225905,0.00345207,18.6719,7.72713
modal_damping_scale,236,1.25049,fourth_standard_pd,0.0798056,0.00130346,16.7034,8.11927
modal_damping_scale,237,0.957331,s_curve_standard_pd,0.237687,0.00362458,18.6771,7.72715
modal_damping_scale,237,0.957331,fourth_standard_pd,0.0787234,0.00128686,16.7015,8.11931
modal_damping_scale,238,1.16584,s_curve_standard_pd,0.229115,0.00349921,18.6733,7.72713
modal_damping_scale,238,1.16584,fourth_standard_pd,0.079492,0.00129871,16.7029,8.11928
modal_damping_scale,239,0.864555,s_curve_standard_pd,0.241845,0.0036852,18.679,7.72715
modal_damping_scale,239,0.864555,fourth_standard_pd,0.0783871,0.00128161,16.7008,8.11932
modal_damping_scale,240,0.738843,s_curve_standard_pd,0.247872,0.00377287,18.6817,7.72716
modal_damping_scale,240,0.738843,fourth_standard_pd,0.0779345,0.00127444,16.6998,8.11934
modal_damping_scale,241,1.25519,s_curve_standard_pd,0.225731,0.00344951,18.6718,7.72713
modal_damping_scale,241,1.25519,fourth_standard_pd,0.0798228,0.00130372,16.7034,8.11927
modal_damping_scale,242,0.825871,s_curve_standard_pd,0.243646,0.00371144,18.6798,7.72715
modal_damping_scale,242,0.825871,fourth_standard_pd,0.0782489,0.00127943,16.7005,8.11933
modal_damping_scale,243,1.26321,s_curve_standard_pd,0.225434,0.00344515,18.6717,7.72713
modal_damping_scale,243,1.26321,fourth_standard_pd,0.0798529,0.00130417,16.7035,8.11926
modal_damping_scale,244,0.976669,s_curve_standard_pd,0.236848,0.00361234,18.6767,7.72714
modal_damping_scale,244,0.976669,fourth_standard_pd,0.078794,0.00128796,16.7016,8.11931
modal_damping_scale,245,1.25901,s_curve_standard_pd,0.225589,0.00344743,18.6717,7.72713
modal_damping_scale,245,1.25901,fourth_standard_pd,0.0798375,0.00130394,16.7034,8.11926
modal_damping_scale,246,1.10724,s_curve_standard_pd,0.231423,0.00353303,18.6743,7.72714
modal_damping_scale,246,1.10724,fourth_standard_pd,0.0792748,0.00129538,16.7025,8.11929
modal_damping_scale,247,0.935236,s_curve_standard_pd,0.238656,0.00363872,18.6775,7.72715
modal_damping_scale,247,0.935236,fourth_standard_pd,0.0786431,0.0012856,16.7013,8.11931
modal_damping_scale,248,0.765775,s_curve_standard_pd,0.24654,0.00375351,18.6811,7.72716
modal_damping_scale,248,0.765775,fourth_standard_pd,0.0780308,0.00127596,16.7,8.11934
modal_damping_scale,249,1.20754,s_curve_standard_pd,0.227517,0.00347574,18.6726,7.72713
modal_damping_scale,249,1.20754,fourth_standard_pd,0.0796471,0.00130105,16.7031,8.11927
modal_damping_scale,250,1.23141,s_curve_standard_pd,0.226615,0.00346252,18.6722,7.72713
modal_damping_scale,250,1.23141,fourth_standard_pd,0.0797348,0.00130239,16.7033,8.11927
modal_damping_scale,251,1.01499,s_curve_standard_pd,0.235213,0.00358846,18.676,7.72714
modal_damping_scale,251,1.01499,fourth_standard_pd,0.078935,0.00129015,16.7019,8.1193
modal_damping_scale,252,0.88286,s_curve_standard_pd,0.241004,0.00367298,18.6786,7.72715
modal_damping_scale,252,0.88286,fourth_standard_pd,0.0784528,0.00128264,16.7009,8.11932
modal_damping_scale,253,1.21647,s_curve_standard_pd,0.227178,0.00347078,18.6724,7.72713
modal_damping_scale,253,1.21647,fourth_standard_pd,0.0796797,0.00130155,16.7032,8.11927
modal_damping_scale,254,0.910286,s_curve_standard_pd,0.239763,0.00365489,18.678,7.72715
modal_damping_scale,254,0.910286,fourth_standard_pd,0.0785526,0.00128419,16.7011,8.11932
modal_damping_scale,255,0.9118,s_curve_standard_pd,0.239695,0.0036539,18.678,7.72715
modal_damping_scale,255,0.9118,fourth_standard_pd,0.0785581,0.00128427,16.7012,8.11932
modal_damping_scale,256,0.798409,s_curve_standard_pd,0.244955,0.00373046,18.6804,7.72716
modal_damping_scale,256,0.798409,fourth_standard_pd,0.0781539,0.0012779,16.7003,8.11933
modal_damping_scale,257,1.22667,s_curve_standard_pd,0.226793,0.00346513,18.6723,7.72713
modal_damping_scale,257,1.22667,fourth_standard_pd,0.0797175,0.00130212,16.7033,8.11927
modal_damping_scale,258,0.749102,s_curve_standard_pd,0.247364,0.00376547,18.6815,7.72716
modal_damping_scale,258,0.749102,fourth_standard_pd,0.0779717,0.00127502,16.6999,8.11934
modal_damping_scale,259,0.783841,s_curve_standard_pd,0.245659,0.00374068,18.6807,7.72716
modal_damping_scale,259,0.783841,fourth_standard_pd,0.0780989,0.00127702,16.7002,8.11934
modal_damping_scale,260,1.06595,s_curve_standard_pd,0.233096,0.00355751,18.675,7.72714
modal_damping_scale,260,1.06595,fourth_standard_pd,0.0791219,0.00129303,16.7022,8.11929
modal_damping_scale,261,0.950643,s_curve_standard_pd,0.237977,0.00362883,18.6772,7.72715
modal_damping_scale,261,0.950643,fourth_standard_pd,0.0786992,0.00128648,16.7014,8.11931
modal_damping_scale,262,1.12941,s_curve_standard_pd,0.23054,0.00352011,18.6739,7.72714
modal_damping_scale,262,1.12941,fourth_standard_pd,0.079357,0.00129664,16.7027,8.11928
modal_damping_scale,263,1.17271,s_curve_standard_pd,0.228849,0.00349532,18.6732,7.72713
modal_damping_scale,263,1.17271,fourth_standard_pd,0.0795178,0.00129909,16.7029,8.11928
modal_damping_scale,264,0.942771,s_curve_standard_pd,0.238323,0.00363387,18.6774,7.72715
modal_damping_scale,264,0.942771,fourth_standard_pd,0.0786708,0.00128604,16.7014,8.11931
modal_damping_scale,265,1.15618,s_curve_standard_pd,0.229491,0.00350472,18.6734,7.72713
modal_damping_scale,265,1.15618,fourth_standard_pd,0.0794555,0.00129815,16.7028,8.11928
modal_damping_scale,266,1.00545,s_curve_standard_pd,0.235616,0.00359436,18.6762,7.72714
modal_damping_scale,266,1.00545,fourth_standard_pd,0.0788997,0.0012896,16.7018,8.1193
modal_damping_scale,267,1.15219,s_curve_standard_pd,0.229647,0.003507,18.6735,7.72713
modal_damping_scale,267,1.15219,fourth_standard_pd,0.0794409,0.00129793,16.7028,8.11928
modal_damping_scale,268,0.981628,s_curve_standard_pd,0.236634,0.00360923,18.6766,7.72714
modal_damping_scale,268,0.981628,fourth_standard_pd,0.0788125,0.00128825,16.7017,8.11931
modal_damping_scale,269,1.05598,s_curve_standard_pd,0.233504,0.00356348,18.6752,7.72714
modal_damping_scale,269,1.05598,fourth_standard_pd,0.0790874,0.00129247,16.7022,8.1193
modal_damping_scale,270,0.83149,s_curve_standard_pd,0.243381,0.00370759,18.6797,7.72715
modal_damping_scale,270,0.83149,fourth_standard_pd,0.0782687,0.00127974,16.7005,8.11933
modal_damping_scale,271,0.784047,s_curve_standard_pd,0.245649,0.00374054,18.6807,7.72716
modal_damping_scale,271,0.784047,fourth_standard_pd,0.0780997,0.00127703,16.7002,8.11934
modal_damping_scale,272,0.752056,s_curve_standard_pd,0.247217,0.00376334,18.6814,7.72716
modal_damping_scale,272,0.752056,fourth_standard_pd,0.0779819,0.00127519,16.6999,8.11934
modal_damping_scale,273,0.980186,s_curve_standard_pd,0.236696,0.00361013,18.6766,7.72714
modal_damping_scale,273,0.980186,fourth_standard_pd,0.0788068,0.00128816,16.7017,8.11931
modal_damping_scale,274,0.873466,s_curve_standard_pd,0.241435,0.00367923,18.6788,7.72715
modal_damping_scale,274,0.873466,fourth_standard_pd,0.0784188,0.00128211,16.7009,8.11932
modal_damping_scale,275,1.13434,s_curve_standard_pd,0.230346,0.00351725,18.6738,7.72713
modal_damping_scale,275,1.13434,fourth_standard_pd,0.079375,0.00129691,16.7027,8.11928
modal_damping_scale,276,1.2048,s_curve_standard_pd,0.227621,0.00347727,18.6726,7.72713
modal_damping_scale,276,1.2048,fourth_standard_pd,0.079637,0.00130089,16.7031,8.11927
modal_damping_scale,277,0.969731,s_curve_standard_pd,0.237148,0.00361672,18.6768,7.72714
modal_damping_scale,277,0.969731,fourth_standard_pd,0.0787688,0.00128757,16.7016,8.11931
modal_damping_scale,278,0.874022,s_curve_standard_pd,0.241409,0.00367886,18.6788,7.72715
modal_damping_scale,278,0.874022,fourth_standard_pd,0.0784208,0.00128215,16.7009,8.11932
modal_damping_scale,279,1.0842,s_curve_standard_pd,0.232352,0.00354662,18.6747,7.72714
modal_damping_scale,279,1.0842,fourth_standard_pd,0.0791893,0.00129406,16.7024,8.11929
modal_damping_scale,280,1.08265,s_curve_standard_pd,0.232415,0.00354755,18.6747,7.72714
modal_damping_scale,280,1.08265,fourth_standard_pd,0.0791836,0.00129398,16.7024,8.11929
modal_damping_scale,281,1.28962,s_curve_standard_pd,0.224465,0.00343093,18.6713,7.72713
modal_damping_scale,281,1.28962,fourth_standard_pd,0.0799507,0.00130565,16.7036,8.11926
modal_damping_scale,282,1.24935,s_curve_standard_pd,0.225947,0.00345269,18.6719,7.72713
modal_damping_scale,282,1.24935,fourth_standard_pd,0.0798015,0.00130339,16.7034,8.11927
modal_damping_scale,283,1.01411,s_curve_standard_pd,0.235249,0.003589,18.676,7.72714
modal_damping_scale,283,1.01411,fourth_standard_pd,0.0789318,0.0012901,16.7019,8.1193
modal_damping_scale,284,0.839679,s_curve_standard_pd,0.242997,0.003702,18.6795,7.72715
modal_damping_scale,284,0.839679,fourth_standard_pd,0.0782976,0.0012802,16.7006,8.11933
modal_damping_scale,285,0.866121,s_curve_standard_pd,0.241773,0.00368415,18.6789,7.72715
modal_damping_scale,285,0.866121,fourth_standard_pd,0.0783927,0.0012817,16.7008,8.11932
modal_damping_scale,286,1.22867,s_curve_standard_pd,0.226718,0.00346403,18.6722,7.72713
modal_damping_scale,286,1.22867,fourth_standard_pd,0.0797248,0.00130224,16.7033,8.11927
modal_damping_scale,287,0.796493,s_curve_standard_pd,0.245047,0.0037318,18.6804,7.72716
modal_damping_scale,287,0.796493,fourth_standard_pd,0.0781465,0.00127779,16.7003,8.11933
