factor,sample_index,factor_value,combo,rms_vibration_mm,rms_pointing_error_deg,peak_torque_nm,rms_torque_nm,pointing_band_rms_deg,vibration_band_rms_mm,pointing_psd_at_f0_db,vibration_psd_at_f0_db
disturbance_frequency_hz,69,1.93201,s_curve_standard_pd,0.235853,0.00359778,18.6679,7.72714,0.000484579,0.00147083,-59.8894,-107.138
disturbance_frequency_hz,69,1.93201,fourth_standard_pd,0.0788817,0.00128927,16.6928,8.11931,0.000478484,0.00131788,-59.5137,-107.286
disturbance_frequency_hz,70,0.2101,s_curve_standard_pd,0.235797,0.00359922,18.673,7.72712,0.276706,0.206422,1.01878,-62.7567
disturbance_frequency_hz,70,0.2101,fourth_standard_pd,0.0789211,0.00129009,16.7003,8.11925,0.277337,0.472695,0.98594,-56.6629
disturbance_frequency_hz,71,2.40774,s_curve_standard_pd,0.235846,0.00359767,18.6773,7.72715,0.000283873,0.000697643,-65.4248,-112.735
disturbance_frequency_hz,71,2.40774,fourth_standard_pd,0.0788826,0.00128934,16.7046,8.11931,0.000277671,0.000594476,-65.3184,-113.614
disturbance_frequency_hz,72,9.83799,s_curve_standard_pd,0.235848,0.00359774,18.6851,7.72715,1.23432e-05,2.51827e-05,-95.8014,-141.959
disturbance_frequency_hz,72,9.83799,fourth_standard_pd,0.0788797,0.00128929,16.7102,8.11931,8.64405e-06,2.50174e-05,-100.335,-142
disturbance_frequency_hz,73,0.1334,s_curve_standard_pd,0.235986,0.00358016,18.6803,7.72718,3.70727,1.19889,9.55305,-56.2241
disturbance_frequency_hz,73,0.1334,fourth_standard_pd,0.0790384,0.00130845,16.7063,8.11935,3.68953,1.40596,10.556,-50.27
disturbance_frequency_hz,74,0.146794,s_curve_standard_pd,0.235659,0.00361881,18.6816,7.72707,3.71559,1.20888,9.55292,-56.2548
disturbance_frequency_hz,74,0.146794,fourth_standard_pd,0.0786799,0.0013134,16.7036,8.11917,3.69782,1.44204,10.5559,-50.283
disturbance_frequency_hz,75,0.261244,s_curve_standard_pd,0.236035,0.00359616,18.6707,7.72714,0.140036,0.166505,-5.17344,-64.6077
disturbance_frequency_hz,75,0.261244,fourth_standard_pd,0.0790835,0.00130439,16.7056,8.11932,0.142734,0.425991,-4.94124,-56.1457
disturbance_frequency_hz,76,4.96178,s_curve_standard_pd,0.235847,0.00359774,18.6824,7.72715,4.66609e-05,0.000103711,-84.0308,-129.176
disturbance_frequency_hz,76,4.96178,fourth_standard_pd,0.0788794,0.00128929,16.7088,8.11931,4.53281e-05,0.000104485,-83.6429,-129.073
disturbance_frequency_hz,77,8.89505,s_curve_standard_pd,0.235848,0.00359774,18.6856,7.72715,1.5529e-05,3.06955e-05,-93.9488,-139.056
disturbance_frequency_hz,77,8.89505,fourth_standard_pd,0.0788796,0.00128929,16.7074,8.11931,1.1725e-05,3.08151e-05,-98.723,-139.021
disturbance_frequency_hz,78,16.8305,s_curve_standard_pd,0.235848,0.00359774,18.686,7.72715,4.9875e-06,8.15045e-06,-111.218,-150.96
disturbance_frequency_hz,78,16.8305,fourth_standard_pd,0.0788798,0.00128929,16.7093,8.11931,2.54594e-06,8.15938e-06,-116.134,-150.951
disturbance_frequency_hz,79,6.36722,s_curve_standard_pd,0.235848,0.00359774,18.685,7.72715,3.20356e-05,6.2119e-05,-89.0801,-133.723
disturbance_frequency_hz,79,6.36722,fourth_standard_pd,0.0788795,0.00128929,16.7036,8.11931,2.54286e-05,6.17502e-05,-90.2681,-133.755
disturbance_frequency_hz,80,20.0972,s_curve_standard_pd,0.235848,0.00359774,18.6864,7.72715,3.47295e-06,5.55898e-06,-115.147,-154.686
disturbance_frequency_hz,80,20.0972,fourth_standard_pd,0.0788798,0.00128929,16.7118,8.11931,1.89361e-06,5.56252e-06,-116.59,-154.68
disturbance_frequency_hz,81,6.03166,s_curve_standard_pd,0.235848,0.00359774,18.6831,7.72715,3.26242e-05,6.9264e-05,-87.9518,-133.138
disturbance_frequency_hz,81,6.03166,fourth_standard_pd,0.0788794,0.00128929,16.7038,8.11931,2.793e-05,6.92062e-05,-88.4194,-133.112
disturbance_frequency_hz,82,0.180469,s_curve_standard_pd,0.235616,0.00361144,18.6798,7.72709,0.708682,0.375696,1.01557,-62.8036
disturbance_frequency_hz,82,0.180469,fourth_standard_pd,0.0786333,0.00130307,16.7026,8.11924,0.784993,0.750772,0.982765,-56.6628
disturbance_frequency_hz,83,2.05046,s_curve_standard_pd,0.235848,0.00359763,18.6793,7.72714,0.000455808,0.0011209,-61.393,-108.395
disturbance_frequency_hz,83,2.05046,fourth_standard_pd,0.0788901,0.00128935,16.7008,8.11931,0.000444299,0.00104013,-61.3097,-108.429
disturbance_frequency_hz,84,3.4266,s_curve_standard_pd,0.235848,0.00359776,18.682,7.72715,0.000120685,0.000233974,-74.7664,-121.493
disturbance_frequency_hz,84,3.4266,fourth_standard_pd,0.0788798,0.00128927,16.7074,8.11931,0.000112141,0.00023693,-74.6452,-121.319
disturbance_frequency_hz,85,0.54533,s_curve_standard_pd,0.235938,0.00360089,18.6674,7.72714,0.0137203,0.0274507,-26.1728,-79.0857
disturbance_frequency_hz,85,0.54533,fourth_standard_pd,0.0793148,0.00129752,16.6987,8.11931,0.0138055,0.0449346,-26.0903,-76.1375
disturbance_frequency_hz,86,4.77845,s_curve_standard_pd,0.235847,0.00359775,18.6852,7.72715,5.71753e-05,0.000116952,-83.5563,-127.47
disturbance_frequency_hz,86,4.77845,fourth_standard_pd,0.0788799,0.0012893,16.7012,8.11931,5.21618e-05,0.000113742,-82.7708,-127.612
disturbance_frequency_hz,87,0.186616,s_curve_standard_pd,0.235616,0.0036156,18.6786,7.72709,0.708678,0.375977,1.0155,-62.8028
disturbance_frequency_hz,87,0.186616,fourth_standard_pd,0.0786128,0.00131278,16.7065,8.11922,0.784991,0.750787,0.982693,-56.6703
disturbance_frequency_hz,88,5.44244,s_curve_standard_pd,0.235848,0.00359774,18.6833,7.72715,4.73408e-05,8.82465e-05,-83.6399,-130.999
disturbance_frequency_hz,88,5.44244,fourth_standard_pd,0.0788797,0.00128929,16.7045,8.11931,3.71405e-05,8.59958e-05,-86.5823,-131.149
disturbance_frequency_hz,89,3.23821,s_curve_standard_pd,0.235848,0.00359773,18.6859,7.72715,0.000125795,0.000293785,-72.9673,-120.028
disturbance_frequency_hz,89,3.23821,fourth_standard_pd,0.0788789,0.00128927,16.6968,8.11931,0.000121707,0.000275521,-72.616,-120.431
disturbance_frequency_hz,90,0.597892,s_curve_standard_pd,0.235911,0.00359841,18.678,7.72714,0.0106255,0.0139106,-28.4072,-85.1217
disturbance_frequency_hz,90,0.597892,fourth_standard_pd,0.0788284,0.00128859,16.7017,8.11931,0.0107162,0.0324075,-28.4025,-77.6927
