factor,sample_index,factor_value,combo,rms_vibration_mm,rms_pointing_error_deg,peak_torque_nm,rms_torque_nm
modal_frequency_scale,40,0.759171,fourth_standard_pd,0.611698,0.00973568,17.1346,8.12905
modal_frequency_scale,41,1.25049,s_curve_standard_pd,0.107694,0.001638,18.6539,7.72385
modal_frequency_scale,41,1.25049,fourth_standard_pd,0.100919,0.00155339,16.6989,8.11353
modal_frequency_scale,42,0.841935,s_curve_standard_pd,0.432305,0.00659367,18.6751,7.73088
modal_frequency_scale,42,0.841935,fourth_standard_pd,0.2444,0.00396516,16.9316,8.1253
modal_frequency_scale,43,1.12992,s_curve_standard_pd,0.153083,0.0023318,18.7155,7.72517
modal_frequency_scale,43,1.12992,fourth_standard_pd,0.120366,0.00184384,16.6654,8.11587
modal_frequency_scale,44,1.13241,s_curve_standard_pd,0.152007,0.00231528,18.7146,7.72513
modal_frequency_scale,44,1.13241,fourth_standard_pd,0.120672,0.0018487,16.6664,8.11582
modal_frequency_scale,45,1.10441,s_curve_standard_pd,0.16548,0.0025219,18.7219,7.7255
modal_frequency_scale,45,1.10441,fourth_standard_pd,0.116618,0.00178619,16.6554,8.11646
modal_frequency_scale,46,1.24584,s_curve_standard_pd,0.109165,0.00166049,18.6538,7.7239
modal_frequency_scale,46,1.24584,fourth_standard_pd,0.101162,0.00155726,16.6982,8.11361
modal_frequency_scale,47,1.29517,s_curve_standard_pd,0.0952983,0.00144852,18.651,7.72346
modal_frequency_scale,47,1.29517,fourth_standard_pd,0.103451,0.00159232,16.7063,8.11278
modal_frequency_scale,48,0.713303,s_curve_standard_pd,0.740763,0.0112909,18.8453,7.73594
modal_frequency_scale,48,0.713303,fourth_standard_pd,1.30435,0.0197294,17.2764,8.13032
modal_frequency_scale,49,1.20888,s_curve_standard_pd,0.121024,0.00184154,18.6642,7.72426
modal_frequency_scale,49,1.20888,fourth_standard_pd,0.108234,0.00166678,16.6908,8.11429
modal_frequency_scale,50,0.908387,s_curve_standard_pd,0.330593,0.00504342,18.6567,7.72907
modal_frequency_scale,50,0.908387,fourth_standard_pd,0.143297,0.00242421,16.8299,8.12248
modal_frequency_scale,51,1.12569,s_curve_standard_pd,0.154941,0.00236024,18.7169,7.72522
modal_frequency_scale,51,1.12569,fourth_standard_pd,0.119803,0.00183497,16.6638,8.11597
modal_frequency_scale,52,1.03337,s_curve_standard_pd,0.208077,0.00317359,18.7062,7.72656
modal_frequency_scale,52,1.03337,fourth_standard_pd,0.0920391,0.00143684,16.6809,8.11831
modal_frequency_scale,53,0.765282,s_curve_standard_pd,0.604721,0.00921435,18.8091,7.73358
modal_frequency_scale,53,0.765282,fourth_standard_pd,0.534429,0.00856424,17.1134,8.12883
modal_frequency_scale,54,1.18803,s_curve_standard_pd,0.128401,0.00195451,18.6819,7.72448
modal_frequency_scale,54,1.18803,fourth_standard_pd,0.114948,0.00176854,16.6853,8.11468
modal_frequency_scale,55,1.06165,s_curve_standard_pd,0.190904,0.00291018,18.7194,7.72611
modal_frequency_scale,55,1.06165,fourth_standard_pd,0.105743,0.00162618,16.6713,8.11753
modal_frequency_scale,56,1.17383,s_curve_standard_pd,0.134176,0.00204285,18.6924,7.72464
modal_frequency_scale,56,1.17383,fourth_standard_pd,0.118934,0.00182784,16.681,8.11495
modal_frequency_scale,57,0.817654,s_curve_standard_pd,0.474232,0.00723205,18.717,7.73166
modal_frequency_scale,57,0.817654,fourth_standard_pd,0.250426,0.00411505,16.9699,8.12647
modal_frequency_scale,58,0.887887,s_curve_standard_pd,0.352768,0.00538292,18.6593,7.72959
modal_frequency_scale,58,0.887887,fourth_standard_pd,0.188401,0.00310691,16.8662,8.12329
modal_frequency_scale,59,1.21695,s_curve_standard_pd,0.118408,0.00180156,18.6568,7.72418
modal_frequency_scale,59,1.21695,fourth_standard_pd,0.105949,0.00163177,16.6927,8.11414
modal_frequency_scale,60,0.757266,s_curve_standard_pd,0.631131,0.00961307,18.8191,7.73391
modal_frequency_scale,60,0.757266,fourth_standard_pd,0.637632,0.0101275,17.1412,8.12911
modal_frequency_scale,61,1.13776,s_curve_standard_pd,0.149725,0.00228036,18.7125,7.72507
modal_frequency_scale,61,1.13776,fourth_standard_pd,0.121231,0.00185776,16.6684,8.1157
modal_frequency_scale,62,1.20596,s_curve_standard_pd,0.121992,0.00185639,18.6668,7.72429
modal_frequency_scale,62,1.20596,fourth_standard_pd,0.109132,0.00168051,16.6901,8.11434
modal_frequency_scale,63,1.09947,s_curve_standard_pd,0.168275,0.00256471,18.7226,7.72557
modal_frequency_scale,63,1.09947,fourth_standard_pd,0.115829,0.00177435,16.6534,8.11658
modal_frequency_scale,64,0.86003,s_curve_standard_pd,0.394753,0.00602446,18.6737,7.73036
modal_frequency_scale,64,0.86003,fourth_standard_pd,0.234424,0.00380103,16.9071,8.12447
modal_frequency_scale,65,1.17436,s_curve_standard_pd,0.133951,0.00203943,18.692,7.72464
modal_frequency_scale,65,1.17436,fourth_standard_pd,0.118807,0.00182596,16.6812,8.11494
modal_frequency_scale,66,0.937455,s_curve_standard_pd,0.293195,0.00447464,18.6655,7.7284
modal_frequency_scale,66,0.937455,fourth_standard_pd,0.0948182,0.00166925,16.7787,8.1214
modal_frequency_scale,67,1.00735,s_curve_standard_pd,0.229344,0.0034987,18.6842,7.72701
modal_frequency_scale,67,1.00735,fourth_standard_pd,0.0809984,0.00130726,16.696,8.11908
modal_frequency_scale,68,1.22845,s_curve_standard_pd,0.114733,0.00174548,18.6529,7.72406
modal_frequency_scale,68,1.22845,fourth_standard_pd,0.103359,0.00159172,16.6951,8.11393
modal_frequency_scale,69,0.989075,s_curve_standard_pd,0.245119,0.00373903,18.663,7.72734
modal_frequency_scale,69,0.989075,fourth_standard_pd,0.0766902,0.00127952,16.7117,8.11965
modal_frequency_scale,70,0.783017,s_curve_standard_pd,0.544248,0.00830174,18.7822,7.7329
modal_frequency_scale,70,0.783017,fourth_standard_pd,0.366464,0.00599093,17.055,8.12812
modal_frequency_scale,71,1.29493,s_curve_standard_pd,0.0953571,0.00144943,18.651,7.72346
modal_frequency_scale,71,1.29493,fourth_standard_pd,0.103432,0.00159203,16.7061,8.11279
modal_frequency_scale,72,0.929337,s_curve_standard_pd,0.303895,0.00463744,18.6632,7.72858
modal_frequency_scale,72,0.929337,fourth_standard_pd,0.105255,0.00183708,16.7923,8.12169
modal_frequency_scale,73,0.864584,s_curve_standard_pd,0.386102,0.00589292,18.6718,7.73023
modal_frequency_scale,73,0.864584,fourth_standard_pd,0.229362,0.00372377,16.9012,8.12427
modal_frequency_scale,74,0.906115,s_curve_standard_pd,0.333183,0.00508291,18.6564,7.72913
modal_frequency_scale,74,0.906115,fourth_standard_pd,0.148162,0.00249813,16.834,8.12256
modal_frequency_scale,75,1.19674,s_curve_standard_pd,0.125168,0.00190503,18.6748,7.72439
modal_frequency_scale,75,1.19674,fourth_standard_pd,0.112114,0.00172582,16.6877,8.11451
modal_frequency_scale,76,1.23139,s_curve_standard_pd,0.113793,0.00173111,18.6531,7.72404
modal_frequency_scale,76,1.23139,fourth_standard_pd,0.102838,0.00158362,16.6957,8.11387
modal_frequency_scale,77,1.19485,s_curve_standard_pd,0.125849,0.00191545,18.6764,7.72441
modal_frequency_scale,77,1.19485,fourth_standard_pd,0.112735,0.00173523,16.6872,8.11455
modal_frequency_scale,78,1.15511,s_curve_standard_pd,0.142304,0.00216698,18.704,7.72486
modal_frequency_scale,78,1.15511,fourth_standard_pd,0.121661,0.00186663,16.6748,8.11533
modal_frequency_scale,79,0.918344,s_curve_standard_pd,0.318434,0.00485841,18.6593,7.72884
modal_frequency_scale,79,0.918344,fourth_standard_pd,0.123444,0.00212049,16.8117,8.1221
modal_frequency_scale,80,0.832305,s_curve_standard_pd,0.450898,0.00687574,18.688,7.73118
modal_frequency_scale,80,0.832305,fourth_standard_pd,0.245561,0.00399978,16.9455,8.12576
modal_frequency_scale,81,1.05786,s_curve_standard_pd,0.193058,0.00294315,18.7183,7.72617
modal_frequency_scale,81,1.05786,fourth_standard_pd,0.104119,0.0016029,16.6725,8.11763
modal_frequency_scale,82,0.868792,s_curve_standard_pd,0.378714,0.00578033,18.6696,7.73011
modal_frequency_scale,82,0.868792,fourth_standard_pd,0.223706,0.00363826,16.8956,8.12409
modal_frequency_scale,83,0.77471,s_curve_standard_pd,0.571703,0.00871651,18.7955,7.73322
modal_frequency_scale,83,0.77471,fourth_standard_pd,0.434405,0.00703771,17.0815,8.12847
modal_frequency_scale,84,1.08343,s_curve_standard_pd,0.177947,0.00271247,18.723,7.72579
modal_frequency_scale,84,1.08343,fourth_standard_pd,0.112739,0.00172835,16.6621,8.11697
modal_frequency_scale,85,0.718541,s_curve_standard_pd,0.722613,0.0110149,18.845,7.73568
modal_frequency_scale,85,0.718541,fourth_standard_pd,1.23714,0.0187884,17.2639,8.13015
modal_frequency_scale,86,1.11169,s_curve_standard_pd,0.161603,0.00246246,18.7207,7.7254
modal_frequency_scale,86,1.11169,fourth_standard_pd,0.117738,0.00180315,16.6583,8.11629
modal_frequency_scale,87,1.13673,s_curve_standard_pd,0.150165,0.00228707,18.7129,7.72508
modal_frequency_scale,87,1.13673,fourth_standard_pd,0.121137,0.00185619,16.6681,8.11572
modal_frequency_scale,88,0.984709,s_curve_standard_pd,0.248636,0.00379264,18.6579,7.72743
modal_frequency_scale,88,0.984709,fourth_standard_pd,0.07617,0.00128169,16.7161,8.11979
modal_frequency_scale,89,1.2351,s_curve_standard_pd,0.112605,0.00171298,18.6534,7.724
modal_frequency_scale,89,1.2351,fourth_standard_pd,0.102268,0.00157472,16.6963,8.11381
modal_frequency_scale,90,0.714143,s_curve_standard_pd,0.737574,0.0112426,18.8453,7.7359
modal_frequency_scale,90,0.714143,fourth_standard_pd,1.29421,0.019588,17.2745,8.13029
modal_frequency_scale,91,1.2874,s_curve_standard_pd,0.0972299,0.00147805,18.6515,7.72352
modal_frequency_scale,91,1.2874,fourth_standard_pd,0.102797,0.00158192,16.7032,8.11291
modal_frequency_scale,92,1.18826,s_curve_standard_pd,0.12831,0.00195312,18.6817,7.72448
modal_frequency_scale,92,1.18826,fourth_standard_pd,0.114873,0.00176741,16.6854,8.11467
modal_frequency_scale,93,0.740583,s_curve_standard_pd,0.673546,0.0102592,18.8351,7.73463
modal_frequency_scale,93,0.740583,fourth_standard_pd,0.892493,0.0138739,17.1983,8.12958
modal_frequency_scale,94,0.783227,s_curve_standard_pd,0.543601,0.00829195,18.7819,7.73289
modal_frequency_scale,94,0.783227,fourth_standard_pd,0.36499,0.00596806,17.0543,8.12811
modal_frequency_scale,95,0.725147,s_curve_standard_pd,0.704884,0.0107432,18.8435,7.73535
modal_frequency_scale,95,0.725147,fourth_standard_pd,1.14096,0.0174313,17.2462,8.12996
modal_frequency_scale,96,1.02906,s_curve_standard_pd,0.211196,0.00322142,18.7032,7.72664
modal_frequency_scale,96,1.02906,fourth_standard_pd,0.089917,0.00140947,16.6828,8.11843
modal_frequency_scale,97,1.23191,s_curve_standard_pd,0.113627,0.0017286,18.6532,7.72403
modal_frequency_scale,97,1.23191,fourth_standard_pd,0.102753,0.0015823,16.6958,8.11386
modal_frequency_scale,98,0.807784,s_curve_standard_pd,0.488668,0.0074541,18.7366,7.732
modal_frequency_scale,98,0.807784,fourth_standard_pd,0.262727,0.00433714,16.9896,8.12696
modal_frequency_scale,99,1.19991,s_curve_standard_pd,0.124052,0.00188791,18.6721,7.72436
modal_frequency_scale,99,1.19991,fourth_standard_pd,0.111072,0.00171002,16.6885,8.11445
modal_frequency_scale,100,0.76366,s_curve_standard_pd,0.610286,0.00929827,18.8112,7.73365
modal_frequency_scale,100,0.76366,fourth_standard_pd,0.554026,0.00886196,17.119,8.12889
modal_frequency_scale,101,1.25638,s_curve_standard_pd,0.105864,0.00161007,18.6538,7.7238
modal_frequency_scale,101,1.25638,fourth_standard_pd,0.100814,0.00155164,16.6997,8.11343
modal_frequency_scale,102,1.29637,s_curve_standard_pd,0.0950003,0.00144398,18.6509,7.72345
modal_frequency_scale,102,1.29637,fourth_standard_pd,0.103535,0.00159373,16.7074,8.11276
modal_frequency_scale,103,0.924422,s_curve_standard_pd,0.310467,0.00473734,18.6614,7.7287
modal_frequency_scale,103,0.924422,fourth_standard_pd,0.112835,0.00195611,16.8009,8.12187
modal_frequency_scale,104,1.08881,s_curve_standard_pd,0.174649,0.00266212,18.7231,7.72572
modal_frequency_scale,104,1.08881,fourth_standard_pd,0.113908,0.00174567,16.6588,8.11684
modal_frequency_scale,105,1.03952,s_curve_standard_pd,0.20394,0.00311007,18.71,7.72646
modal_frequency_scale,105,1.03952,fourth_standard_pd,0.0951614,0.00147828,16.6785,8.11814
modal_frequency_scale,106,0.762359,s_curve_standard_pd,0.61468,0.00936457,18.8129,7.7337
modal_frequency_scale,106,0.762359,fourth_standard_pd,0.570234,0.00910783,17.1235,8.12894
modal_frequency_scale,107,0.815675,s_curve_standard_pd,0.477075,0.00727573,18.721,7.73172
modal_frequency_scale,107,0.815675,fourth_standard_pd,0.252067,0.00414672,16.9736,8.12657
modal_frequency_scale,108,0.78355,s_curve_standard_pd,0.542612,0.00827694,18.7813,7.73288
modal_frequency_scale,108,0.78355,fourth_standard_pd,0.362741,0.00593317,17.0533,8.1281
modal_frequency_scale,109,0.864852,s_curve_standard_pd,0.385613,0.00588546,18.6716,7.73022
modal_frequency_scale,109,0.864852,fourth_standard_pd,0.229029,0.00371872,16.9008,8.12426
modal_frequency_scale,110,0.771455,s_curve_standard_pd,0.583089,0.00888822,18.8004,7.73334
modal_frequency_scale,110,0.771455,fourth_standard_pd,0.466202,0.00752445,17.0924,8.1286
modal_frequency_scale,111,0.803527,s_curve_standard_pd,0.495567,0.00756023,18.745,7.73215
modal_frequency_scale,111,0.803527,fourth_standard_pd,0.271945,0.00449274,16.9992,8.12716
modal_frequency_scale,112,1.15834,s_curve_standard_pd,0.140896,0.0021455,18.7022,7.72482
modal_frequency_scale,112,1.15834,fourth_standard_pd,0.121438,0.00186374,16.6759,8.11526
modal_frequency_scale,113,1.20453,s_curve_standard_pd,0.12247,0.0018637,18.6681,7.72431
modal_frequency_scale,113,1.20453,fourth_standard_pd,0.109581,0.00168736,16.6897,8.11437
modal_frequency_scale,114,1.11435,s_curve_standard_pd,0.160264,0.00244191,18.7201,7.72537
modal_frequency_scale,114,1.11435,fourth_standard_pd,0.118141,0.00180929,16.6594,8.11623
modal_frequency_scale,115,1.19277,s_curve_standard_pd,0.126612,0.00192712,18.6781,7.72443
modal_frequency_scale,115,1.19277,fourth_standard_pd,0.113419,0.00174555,16.6866,8.11459
modal_frequency_scale,116,0.983854,s_curve_standard_pd,0.249311,0.00380299,18.6581,7.72744
modal_frequency_scale,116,0.983854,fourth_standard_pd,0.0760937,0.00128255,16.717,8.11981
modal_frequency_scale,117,0.749448,s_curve_standard_pd,0.653273,0.00994897,18.8275,7.73424
modal_frequency_scale,117,0.749448,fourth_standard_pd,0.751843,0.0118242,17.1683,8.12934
