time_s,method,controller,error_deg
0.000000,unshaped,standard_pd,1.799999e+02
0.010000,unshaped,standard_pd,1.799995e+02
0.020000,unshaped,standard_pd,1.799984e+02
0.030000,unshaped,standard_pd,1.799966e+02
0.040000,unshaped,standard_pd,1.799941e+02
0.050000,unshaped,standard_pd,1.799910e+02
0.060000,unshaped,standard_pd,1.799873e+02
0.070000,unshaped,standard_pd,1.799829e+02
0.080000,unshaped,standard_pd,1.799779e+02
0.090000,unshaped,standard_pd,1.799723e+02
0.100000,unshaped,standard_pd,1.799661e+02
0.110000,unshaped,standard_pd,1.799593e+02
0.120000,unshaped,standard_pd,1.799519e+02
0.130000,unshaped,standard_pd,1.799440e+02
0.140000,unshaped,standard_pd,1.799355e+02
0.150000,unshaped,standard_pd,1.799265e+02
0.160000,unshaped,standard_pd,1.799170e+02
0.170000,unshaped,standard_pd,1.799070e+02
0.180000,unshaped,standard_pd,1.798965e+02
0.190000,unshaped,standard_pd,1.798856e+02
0.200000,unshaped,standard_pd,1.798742e+02
0.210000,unshaped,standard_pd,1.798624e+02
0.220000,unshaped,standard_pd,1.798502e+02
0.230000,unshaped,standard_pd,1.798376e+02
0.240000,unshaped,standard_pd,1.798246e+02
0.250000,unshaped,standard_pd,1.798113e+02
0.260000,unshaped,standard_pd,1.797975e+02
0.270000,unshaped,standard_pd,1.797835e+02
0.280000,unshaped,standard_pd,1.797691e+02
0.290000,unshaped,standard_pd,1.797543e+02
0.300000,unshaped,standard_pd,1.797393e+02
0.310000,unshaped,standard_pd,1.797239e+02
0.320000,unshaped,standard_pd,1.797082e+02
0.330000,unshaped,standard_pd,1.796922e+02
0.340000,unshaped,standard_pd,1.796759e+02
0.350000,unshaped,standard_pd,1.796593e+02
0.360000,unshaped,standard_pd,1.796424e+02
0.370000,unshaped,standard_pd,1.796251e+02
0.380000,unshaped,standard_pd,1.796076e+02
0.390000,unshaped,standard_pd,1.795897e+02
0.400000,unshaped,standard_pd,1.795715e+02
0.410000,unshaped,standard_pd,1.795530e+02
0.420000,unshaped,standard_pd,1.795341e+02
0.430000,unshaped,standard_pd,1.795149e+02
0.440000,unshaped,standard_pd,1.794953e+02
0.450000,unshaped,standard_pd,1.794753e+02
0.460000,unshaped,standard_pd,1.794549e+02
0.470000,unshaped,standard_pd,1.794341e+02
0.480000,unshaped,standard_pd,1.794130e+02
0.490000,unshaped,standard_pd,1.793913e+02
0.500000,unshaped,standard_pd,1.793693e+02
0.510000,unshaped,standard_pd,1.793468e+02
0.520000,unshaped,standard_pd,1.793238e+02
0.530000,unshaped,standard_pd,1.793004e+02
0.540000,unshaped,standard_pd,1.792764e+02
0.550000,unshaped,standard_pd,1.792519e+02
0.560000,unshaped,standard_pd,1.792270e+02
0.570000,unshaped,standard_pd,1.792015e+02
0.580000,unshaped,standard_pd,1.791754e+02
0.590000,unshaped,standard_pd,1.791489e+02
0.600000,unshaped,standard_pd,1.791217e+02
0.610000,unshaped,standard_pd,1.790940e+02
0.620000,unshaped,standard_pd,1.790657e+02
0.630000,unshaped,standard_pd,1.790369e+02
0.640000,unshaped,standard_pd,1.790075e+02
0.650000,unshaped,standard_pd,1.789775e+02
0.660000,unshaped,standard_pd,1.789469e+02
0.670000,unshaped,standard_pd,1.789158e+02
0.680000,unshaped,standard_pd,1.788841e+02
0.690000,unshaped,standard_pd,1.788518e+02
0.700000,unshaped,standard_pd,1.788190e+02
0.710000,unshaped,standard_pd,1.787856e+02
0.720000,unshaped,standard_pd,1.787517e+02
0.730000,unshaped,standard_pd,1.787172e+02
0.740000,unshaped,standard_pd,1.786822e+02
0.750000,unshaped,standard_pd,1.786466e+02
0.760000,unshaped,standard_pd,1.786106e+02
0.770000,unshaped,standard_pd,1.785741e+02
0.780000,unshaped,standard_pd,1.785371e+02
0.790000,unshaped,standard_pd,1.784996e+02
0.800000,unshaped,standard_pd,1.784617e+02
0.810000,unshaped,standard_pd,1.784233e+02
0.820000,unshaped,standard_pd,1.783845e+02
0.830000,unshaped,standard_pd,1.783453e+02
0.840000,unshaped,standard_pd,1.783057e+02
0.850000,unshaped,standard_pd,1.782658e+02
0.860000,unshaped,standard_pd,1.782255e+02
0.870000,unshaped,standard_pd,1.781848e+02
0.880000,unshaped,standard_pd,1.781438e+02
0.890000,unshaped,standard_pd,1.781025e+02
0.900000,unshaped,standard_pd,1.780609e+02
0.910000,unshaped,standard_pd,1.780190e+02
0.920000,unshaped,standard_pd,1.779768e+02
0.930000,unshaped,standard_pd,1.779343e+02
0.940000,unshaped,standard_pd,1.778916e+02
0.950000,unshaped,standard_pd,1.778486e+02
0.960000,unshaped,standard_pd,1.778054e+02
0.970000,unshaped,standard_pd,1.777619e+02
0.980000,unshaped,standard_pd,1.777182e+02
0.990000,unshaped,standard_pd,1.776743e+02
1.000000,unshaped,standard_pd,1.776301e+02
1.010000,unshaped,standard_pd,1.775857e+02
1.020000,unshaped,standard_pd,1.775411e+02
1.030000,unshaped,standard_pd,1.774962e+02
1.040000,unshaped,standard_pd,1.774511e+02
1.050000,unshaped,standard_pd,1.774057e+02
1.060000,unshaped,standard_pd,1.773601e+02
1.070000,unshaped,standard_pd,1.773142e+02
1.080000,unshaped,standard_pd,1.772680e+02
1.090000,unshaped,standard_pd,1.772216e+02
1.100000,unshaped,standard_pd,1.771748e+02
1.110000,unshaped,standard_pd,1.771278e+02
1.120000,unshaped,standard_pd,1.770805e+02
1.130000,unshaped,standard_pd,1.770328e+02
1.140000,unshaped,standard_pd,1.769848e+02
1.150000,unshaped,standard_pd,1.769364e+02
1.160000,unshaped,standard_pd,1.768877e+02
1.170000,unshaped,standard_pd,1.768386e+02
1.180000,unshaped,standard_pd,1.767891e+02
1.190000,unshaped,standard_pd,1.767392e+02
1.200000,unshaped,standard_pd,1.766889e+02
1.210000,unshaped,standard_pd,1.766381e+02
1.220000,unshaped,standard_pd,1.765869e+02
1.230000,unshaped,standard_pd,1.765353e+02
1.240000,unshaped,standard_pd,1.764832e+02
1.250000,unshaped,standard_pd,1.764306e+02
1.260000,unshaped,standard_pd,1.763775e+02
1.270000,unshaped,standard_pd,1.763240e+02
1.280000,unshaped,standard_pd,1.762699e+02
1.290000,unshaped,standard_pd,1.762153e+02
1.300000,unshaped,standard_pd,1.761602e+02
1.310000,unshaped,standard_pd,1.761046e+02
1.320000,unshaped,standard_pd,1.760485e+02
1.330000,unshaped,standard_pd,1.759919e+02
1.340000,unshaped,standard_pd,1.759347e+02
1.350000,unshaped,standard_pd,1.758771e+02
1.360000,unshaped,standard_pd,1.758189e+02
1.370000,unshaped,standard_pd,1.757602e+02
1.380000,unshaped,standard_pd,1.757010e+02
1.390000,unshaped,standard_pd,1.756412e+02
1.400000,unshaped,standard_pd,1.755810e+02
1.410000,unshaped,standard_pd,1.755203e+02
1.420000,unshaped,standard_pd,1.754591e+02
1.430000,unshaped,standard_pd,1.753975e+02
1.440000,unshaped,standard_pd,1.753353e+02
1.450000,unshaped,standard_pd,1.752728e+02
1.460000,unshaped,standard_pd,1.752097e+02
1.470000,unshaped,standard_pd,1.751463e+02
1.480000,unshaped,standard_pd,1.750824e+02
1.490000,unshaped,standard_pd,1.750181e+02
1.500000,unshaped,standard_pd,1.749534e+02
1.510000,unshaped,standard_pd,1.748884e+02
1.520000,unshaped,standard_pd,1.748229e+02
1.530000,unshaped,standard_pd,1.747571e+02
1.540000,unshaped,standard_pd,1.746910e+02
1.550000,unshaped,standard_pd,1.746245e+02
1.560000,unshaped,standard_pd,1.745576e+02
1.570000,unshaped,standard_pd,1.744905e+02
1.580000,unshaped,standard_pd,1.744230e+02
1.590000,unshaped,standard_pd,1.743552e+02
1.600000,unshaped,standard_pd,1.742871e+02
1.610000,unshaped,standard_pd,1.742187e+02
1.620000,unshaped,standard_pd,1.741500e+02
1.630000,unshaped,standard_pd,1.740810e+02
1.640000,unshaped,standard_pd,1.740118e+02
1.650000,unshaped,standard_pd,1.739422e+02
1.660000,unshaped,standard_pd,1.738724e+02
1.670000,unshaped,standard_pd,1.738022e+02
1.680000,unshaped,standard_pd,1.737318e+02
1.690000,unshaped,standard_pd,1.736611e+02
1.700000,unshaped,standard_pd,1.735900e+02
1.710000,unshaped,standard_pd,1.735187e+02
1.720000,unshaped,standard_pd,1.734470e+02
1.730000,unshaped,standard_pd,1.733751e+02
1.740000,unshaped,standard_pd,1.733028e+02
1.750000,unshaped,standard_pd,1.732301e+02
1.760000,unshaped,standard_pd,1.731571e+02
1.770000,unshaped,standard_pd,1.730837e+02
1.780000,unshaped,standard_pd,1.730100e+02
1.790000,unshaped,standard_pd,1.729358e+02
1.800000,unshaped,standard_pd,1.728613e+02
1.810000,unshaped,standard_pd,1.727863e+02
1.820000,unshaped,standard_pd,1.727109e+02
1.830000,unshaped,standard_pd,1.726351e+02
1.840000,unshaped,standard_pd,1.725588e+02
1.850000,unshaped,standard_pd,1.724820e+02
1.860000,unshaped,standard_pd,1.724048e+02
1.870000,unshaped,standard_pd,1.723270e+02
1.880000,unshaped,standard_pd,1.722488e+02
1.890000,unshaped,standard_pd,1.721700e+02
1.900000,unshaped,standard_pd,1.720907e+02
1.910000,unshaped,standard_pd,1.720109e+02
1.920000,unshaped,standard_pd,1.719305e+02
1.930000,unshaped,standard_pd,1.718495e+02
1.940000,unshaped,standard_pd,1.717680e+02
1.950000,unshaped,standard_pd,1.716859e+02
1.960000,unshaped,standard_pd,1.716033e+02
1.970000,unshaped,standard_pd,1.715200e+02
1.980000,unshaped,standard_pd,1.714362e+02
1.990000,unshaped,standard_pd,1.713517e+02
2.000000,unshaped,standard_pd,1.712667e+02
2.010000,unshaped,standard_pd,1.711811e+02
2.020000,unshaped,standard_pd,1.710949e+02
2.030000,unshaped,standard_pd,1.710081e+02
2.040000,unshaped,standard_pd,1.709207e+02
2.050000,unshaped,standard_pd,1.708328e+02
2.060000,unshaped,standard_pd,1.707442e+02
2.070000,unshaped,standard_pd,1.706551e+02
2.080000,unshaped,standard_pd,1.705654e+02
2.090000,unshaped,standard_pd,1.704752e+02
2.100000,unshaped,standard_pd,1.703844e+02
2.110000,unshaped,standard_pd,1.702931e+02
2.120000,unshaped,standard_pd,1.702013e+02
2.130000,unshaped,standard_pd,1.701089e+02
2.140000,unshaped,standard_pd,1.700161e+02
2.150000,unshaped,standard_pd,1.699227e+02
2.160000,unshaped,standard_pd,1.698288e+02
2.170000,unshaped,standard_pd,1.697345e+02
2.180000,unshaped,standard_pd,1.696397e+02
2.190000,unshaped,standard_pd,1.695445e+02
2.200000,unshaped,standard_pd,1.694488e+02
2.210000,unshaped,standard_pd,1.693527e+02
2.220000,unshaped,standard_pd,1.692561e+02
2.230000,unshaped,standard_pd,1.691591e+02
2.240000,unshaped,standard_pd,1.690618e+02
2.250000,unshaped,standard_pd,1.689640e+02
2.260000,unshaped,standard_pd,1.688658e+02
2.270000,unshaped,standard_pd,1.687673e+02
2.280000,unshaped,standard_pd,1.686683e+02
2.290000,unshaped,standard_pd,1.685690e+02
2.300000,unshaped,standard_pd,1.684693e+02
2.310000,unshaped,standard_pd,1.683692e+02
2.320000,unshaped,standard_pd,1.682688e+02
2.330000,unshaped,standard_pd,1.681680e+02
2.340000,unshaped,standard_pd,1.680668e+02
2.350000,unshaped,standard_pd,1.679653e+02
2.360000,unshaped,standard_pd,1.678633e+02
2.370000,unshaped,standard_pd,1.677610e+02
2.380000,unshaped,standard_pd,1.676583e+02
2.390000,unshaped,standard_pd,1.675552e+02
2.400000,unshaped,standard_pd,1.674518e+02
2.410000,unshaped,standard_pd,1.673479e+02
2.420000,unshaped,standard_pd,1.672436e+02
2.430000,unshaped,standard_pd,1.671389e+02
2.440000,unshaped,standard_pd,1.670337e+02
2.450000,unshaped,standard_pd,1.669282e+02
2.460000,unshaped,standard_pd,1.668221e+02
2.470000,unshaped,standard_pd,1.667157e+02
2.480000,unshaped,standard_pd,1.666087e+02
2.490000,unshaped,standard_pd,1.665013e+02
2.500000,unshaped,standard_pd,1.663934e+02
2.510000,unshaped,standard_pd,1.662850e+02
2.520000,unshaped,standard_pd,1.661761e+02
2.530000,unshaped,standard_pd,1.660667e+02
2.540000,unshaped,standard_pd,1.659567e+02
2.550000,unshaped,standard_pd,1.658462e+02
2.560000,unshaped,standard_pd,1.657352e+02
2.570000,unshaped,standard_pd,1.656236e+02
2.580000,unshaped,standard_pd,1.655115e+02
2.590000,unshaped,standard_pd,1.653988e+02
2.600000,unshaped,standard_pd,1.652855e+02
2.610000,unshaped,standard_pd,1.651717e+02
2.620000,unshaped,standard_pd,1.650573e+02
2.630000,unshaped,standard_pd,1.649423e+02
2.640000,unshaped,standard_pd,1.648267e+02
2.650000,unshaped,standard_pd,1.647106e+02
2.660000,unshaped,standard_pd,1.645939e+02
2.670000,unshaped,standard_pd,1.644766e+02
2.680000,unshaped,standard_pd,1.643587e+02
2.690000,unshaped,standard_pd,1.642402e+02
2.700000,unshaped,standard_pd,1.641212e+02
2.710000,unshaped,standard_pd,1.640016e+02
2.720000,unshaped,standard_pd,1.638815e+02
2.730000,unshaped,standard_pd,1.637608e+02
2.740000,unshaped,standard_pd,1.636396e+02
2.750000,unshaped,standard_pd,1.635179e+02
2.760000,unshaped,standard_pd,1.633956e+02
2.770000,unshaped,standard_pd,1.632728e+02
2.780000,unshaped,standard_pd,1.631496e+02
2.790000,unshaped,standard_pd,1.630258e+02
2.800000,unshaped,standard_pd,1.629016e+02
2.810000,unshaped,standard_pd,1.627768e+02
2.820000,unshaped,standard_pd,1.626517e+02
2.830000,unshaped,standard_pd,1.625261e+02
2.840000,unshaped,standard_pd,1.624000e+02
2.850000,unshaped,standard_pd,1.622736e+02
2.860000,unshaped,standard_pd,1.621467e+02
2.870000,unshaped,standard_pd,1.620194e+02
2.880000,unshaped,standard_pd,1.618917e+02
2.890000,unshaped,standard_pd,1.617637e+02
2.900000,unshaped,standard_pd,1.616353e+02
2.910000,unshaped,standard_pd,1.615065e+02
2.920000,unshaped,standard_pd,1.613774e+02
2.930000,unshaped,standard_pd,1.612479e+02
2.940000,unshaped,standard_pd,1.611181e+02
2.950000,unshaped,standard_pd,1.609879e+02
2.960000,unshaped,standard_pd,1.608575e+02
2.970000,unshaped,standard_pd,1.607267e+02
2.980000,unshaped,standard_pd,1.605955e+02
2.990000,unshaped,standard_pd,1.604641e+02
3.000000,unshaped,standard_pd,1.603323e+02
3.010000,unshaped,standard_pd,1.602003e+02
3.020000,unshaped,standard_pd,1.600679e+02
3.030000,unshaped,standard_pd,1.599352e+02
3.040000,unshaped,standard_pd,1.598021e+02
3.050000,unshaped,standard_pd,1.596688e+02
3.060000,unshaped,standard_pd,1.595351e+02
3.070000,unshaped,standard_pd,1.594010e+02
3.080000,unshaped,standard_pd,1.592667e+02
3.090000,unshaped,standard_pd,1.591319e+02
3.100000,unshaped,standard_pd,1.589969e+02
3.110000,unshaped,standard_pd,1.588614e+02
3.120000,unshaped,standard_pd,1.587256e+02
3.130000,unshaped,standard_pd,1.585895e+02
3.140000,unshaped,standard_pd,1.584529e+02
3.150000,unshaped,standard_pd,1.583159e+02
3.160000,unshaped,standard_pd,1.581786e+02
3.170000,unshaped,standard_pd,1.580408e+02
3.180000,unshaped,standard_pd,1.579026e+02
3.190000,unshaped,standard_pd,1.577640e+02
3.200000,unshaped,standard_pd,1.576249e+02
3.210000,unshaped,standard_pd,1.574854e+02
3.220000,unshaped,standard_pd,1.573454e+02
3.230000,unshaped,standard_pd,1.572050e+02
3.240000,unshaped,standard_pd,1.570642e+02
3.250000,unshaped,standard_pd,1.569228e+02
3.260000,unshaped,standard_pd,1.567810e+02
3.270000,unshaped,standard_pd,1.566387e+02
3.280000,unshaped,standard_pd,1.564959e+02
3.290000,unshaped,standard_pd,1.563527e+02
3.300000,unshaped,standard_pd,1.562089e+02
3.310000,unshaped,standard_pd,1.560647e+02
3.320000,unshaped,standard_pd,1.559200e+02
3.330000,unshaped,standard_pd,1.557747e+02
3.340000,unshaped,standard_pd,1.556290e+02
3.350000,unshaped,standard_pd,1.554829e+02
3.360000,unshaped,standard_pd,1.553362e+02
3.370000,unshaped,standard_pd,1.551891e+02
3.380000,unshaped,standard_pd,1.550415e+02
3.390000,unshaped,standard_pd,1.548935e+02
3.400000,unshaped,standard_pd,1.547451e+02
3.410000,unshaped,standard_pd,1.545962e+02
3.420000,unshaped,standard_pd,1.544470e+02
3.430000,unshaped,standard_pd,1.542973e+02
3.440000,unshaped,standard_pd,1.541473e+02
3.450000,unshaped,standard_pd,1.539970e+02
3.460000,unshaped,standard_pd,1.538462e+02
3.470000,unshaped,standard_pd,1.536952e+02
3.480000,unshaped,standard_pd,1.535438e+02
3.490000,unshaped,standard_pd,1.533921e+02
3.500000,unshaped,standard_pd,1.532401e+02
3.510000,unshaped,standard_pd,1.530878e+02
3.520000,unshaped,standard_pd,1.529353e+02
3.530000,unshaped,standard_pd,1.527825e+02
3.540000,unshaped,standard_pd,1.526294e+02
3.550000,unshaped,standard_pd,1.524762e+02
3.560000,unshaped,standard_pd,1.523226e+02
3.570000,unshaped,standard_pd,1.521689e+02
3.580000,unshaped,standard_pd,1.520150e+02
3.590000,unshaped,standard_pd,1.518608e+02
3.600000,unshaped,standard_pd,1.517065e+02
3.610000,unshaped,standard_pd,1.515519e+02
3.620000,unshaped,standard_pd,1.513972e+02
3.630000,unshaped,standard_pd,1.512423e+02
3.640000,unshaped,standard_pd,1.510872e+02
3.650000,unshaped,standard_pd,1.509319e+02
3.660000,unshaped,standard_pd,1.507764e+02
3.670000,unshaped,standard_pd,1.506208e+02
3.680000,unshaped,standard_pd,1.504650e+02
3.690000,unshaped,standard_pd,1.503090e+02
3.700000,unshaped,standard_pd,1.501528e+02
3.710000,unshaped,standard_pd,1.499964e+02
3.720000,unshaped,standard_pd,1.498398e+02
3.730000,unshaped,standard_pd,1.496831e+02
3.740000,unshaped,standard_pd,1.495261e+02
3.750000,unshaped,standard_pd,1.493690e+02
3.760000,unshaped,standard_pd,1.492116e+02
3.770000,unshaped,standard_pd,1.490540e+02
3.780000,unshaped,standard_pd,1.488962e+02
3.790000,unshaped,standard_pd,1.487381e+02
3.800000,unshaped,standard_pd,1.485798e+02
3.810000,unshaped,standard_pd,1.484213e+02
3.820000,unshaped,standard_pd,1.482625e+02
3.830000,unshaped,standard_pd,1.481035e+02
3.840000,unshaped,standard_pd,1.479442e+02
3.850000,unshaped,standard_pd,1.477846e+02
3.860000,unshaped,standard_pd,1.476248e+02
3.870000,unshaped,standard_pd,1.474647e+02
3.880000,unshaped,standard_pd,1.473043e+02
3.890000,unshaped,standard_pd,1.471436e+02
3.900000,unshaped,standard_pd,1.469826e+02
3.910000,unshaped,standard_pd,1.468214e+02
3.920000,unshaped,standard_pd,1.466598e+02
3.930000,unshaped,standard_pd,1.464979e+02
3.940000,unshaped,standard_pd,1.463358e+02
3.950000,unshaped,standard_pd,1.461733e+02
3.960000,unshaped,standard_pd,1.460106e+02
3.970000,unshaped,standard_pd,1.458476e+02
3.980000,unshaped,standard_pd,1.456843e+02
3.990000,unshaped,standard_pd,1.455206e+02
4.000000,unshaped,standard_pd,1.453567e+02
4.010000,unshaped,standard_pd,1.451926e+02
4.020000,unshaped,standard_pd,1.450281e+02
4.030000,unshaped,standard_pd,1.448634e+02
4.040000,unshaped,standard_pd,1.446984e+02
4.050000,unshaped,standard_pd,1.445332e+02
4.060000,unshaped,standard_pd,1.443677e+02
4.070000,unshaped,standard_pd,1.442020e+02
4.080000,unshaped,standard_pd,1.440360e+02
4.090000,unshaped,standard_pd,1.438699e+02
4.100000,unshaped,standard_pd,1.437035e+02
4.110000,unshaped,standard_pd,1.435369e+02
4.120000,unshaped,standard_pd,1.433701e+02
4.130000,unshaped,standard_pd,1.432031e+02
4.140000,unshaped,standard_pd,1.430359e+02
4.150000,unshaped,standard_pd,1.428686e+02
4.160000,unshaped,standard_pd,1.427011e+02
4.170000,unshaped,standard_pd,1.425335e+02
4.180000,unshaped,standard_pd,1.423657e+02
4.190000,unshaped,standard_pd,1.421977e+02
4.200000,unshaped,standard_pd,1.420297e+02
4.210000,unshaped,standard_pd,1.418615e+02
4.220000,unshaped,standard_pd,1.416932e+02
4.230000,unshaped,standard_pd,1.415248e+02
4.240000,unshaped,standard_pd,1.413562e+02
4.250000,unshaped,standard_pd,1.411876e+02
4.260000,unshaped,standard_pd,1.410189e+02
4.270000,unshaped,standard_pd,1.408501e+02
4.280000,unshaped,standard_pd,1.406812e+02
4.290000,unshaped,standard_pd,1.405122e+02
4.300000,unshaped,standard_pd,1.403431e+02
4.310000,unshaped,standard_pd,1.401739e+02
4.320000,unshaped,standard_pd,1.400046e+02
4.330000,unshaped,standard_pd,1.398353e+02
4.340000,unshaped,standard_pd,1.396658e+02
4.350000,unshaped,standard_pd,1.394963e+02
4.360000,unshaped,standard_pd,1.393267e+02
4.370000,unshaped,standard_pd,1.391569e+02
4.380000,unshaped,standard_pd,1.389871e+02
4.390000,unshaped,standard_pd,1.388171e+02
4.400000,unshaped,standard_pd,1.386471e+02
4.410000,unshaped,standard_pd,1.384769e+02
4.420000,unshaped,standard_pd,1.383066e+02
4.430000,unshaped,standard_pd,1.381362e+02
4.440000,unshaped,standard_pd,1.379656e+02
4.450000,unshaped,standard_pd,1.377949e+02
4.460000,unshaped,standard_pd,1.376240e+02
4.470000,unshaped,standard_pd,1.374530e+02
4.480000,unshaped,standard_pd,1.372819e+02
4.490000,unshaped,standard_pd,1.371105e+02
4.500000,unshaped,standard_pd,1.369390e+02
4.510000,unshaped,standard_pd,1.367674e+02
4.520000,unshaped,standard_pd,1.365955e+02
4.530000,unshaped,standard_pd,1.364235e+02
4.540000,unshaped,standard_pd,1.362513e+02
4.550000,unshaped,standard_pd,1.360789e+02
4.560000,unshaped,standard_pd,1.359063e+02
4.570000,unshaped,standard_pd,1.357335e+02
4.580000,unshaped,standard_pd,1.355605e+02
4.590000,unshaped,standard_pd,1.353873e+02
4.600000,unshaped,standard_pd,1.352140e+02
4.610000,unshaped,standard_pd,1.350404e+02
4.620000,unshaped,standard_pd,1.348666e+02
4.630000,unshaped,standard_pd,1.346926e+02
4.640000,unshaped,standard_pd,1.345185e+02
4.650000,unshaped,standard_pd,1.343441e+02
4.660000,unshaped,standard_pd,1.341696e+02
4.670000,unshaped,standard_pd,1.339949e+02
4.680000,unshaped,standard_pd,1.338200e+02
4.690000,unshaped,standard_pd,1.336449e+02
4.700000,unshaped,standard_pd,1.334696e+02
4.710000,unshaped,standard_pd,1.332943e+02
4.720000,unshaped,standard_pd,1.331187e+02
4.730000,unshaped,standard_pd,1.329430e+02
4.740000,unshaped,standard_pd,1.327672e+02
4.750000,unshaped,standard_pd,1.325912e+02
4.760000,unshaped,standard_pd,1.324151e+02
4.770000,unshaped,standard_pd,1.322389e+02
4.780000,unshaped,standard_pd,1.320626e+02
4.790000,unshaped,standard_pd,1.318862e+02
4.800000,unshaped,standard_pd,1.317098e+02
4.810000,unshaped,standard_pd,1.315332e+02
4.820000,unshaped,standard_pd,1.313566e+02
4.830000,unshaped,standard_pd,1.311799e+02
4.840000,unshaped,standard_pd,1.310031e+02
4.850000,unshaped,standard_pd,1.308263e+02
4.860000,unshaped,standard_pd,1.306495e+02
4.870000,unshaped,standard_pd,1.304726e+02
4.880000,unshaped,standard_pd,1.302958e+02
4.890000,unshaped,standard_pd,1.301189e+02
4.900000,unshaped,standard_pd,1.299419e+02
4.910000,unshaped,standard_pd,1.297650e+02
4.920000,unshaped,standard_pd,1.295881e+02
4.930000,unshaped,standard_pd,1.294112e+02
4.940000,unshaped,standard_pd,1.292343e+02
4.950000,unshaped,standard_pd,1.290574e+02
4.960000,unshaped,standard_pd,1.288805e+02
4.970000,unshaped,standard_pd,1.287037e+02
4.980000,unshaped,standard_pd,1.285268e+02
4.990000,unshaped,standard_pd,1.283500e+02
5.000000,unshaped,standard_pd,1.281732e+02
5.010000,unshaped,standard_pd,1.279964e+02
5.020000,unshaped,standard_pd,1.278197e+02
5.030000,unshaped,standard_pd,1.276429e+02
5.040000,unshaped,standard_pd,1.274662e+02
5.050000,unshaped,standard_pd,1.272895e+02
5.060000,unshaped,standard_pd,1.271128e+02
5.070000,unshaped,standard_pd,1.269362e+02
5.080000,unshaped,standard_pd,1.267595e+02
5.090000,unshaped,standard_pd,1.265828e+02
5.100000,unshaped,standard_pd,1.264062e+02
5.110000,unshaped,standard_pd,1.262295e+02
5.120000,unshaped,standard_pd,1.260529e+02
5.130000,unshaped,standard_pd,1.258762e+02
5.140000,unshaped,standard_pd,1.256995e+02
5.150000,unshaped,standard_pd,1.255229e+02
5.160000,unshaped,standard_pd,1.253462e+02
5.170000,unshaped,standard_pd,1.251695e+02
5.180000,unshaped,standard_pd,1.249927e+02
5.190000,unshaped,standard_pd,1.248160e+02
5.200000,unshaped,standard_pd,1.246392e+02
5.210000,unshaped,standard_pd,1.244624e+02
5.220000,unshaped,standard_pd,1.242856e+02
5.230000,unshaped,standard_pd,1.241087e+02
5.240000,unshaped,standard_pd,1.239318e+02
5.250000,unshaped,standard_pd,1.237549e+02
5.260000,unshaped,standard_pd,1.235780e+02
5.270000,unshaped,standard_pd,1.234011e+02
5.280000,unshaped,standard_pd,1.232241e+02
5.290000,unshaped,standard_pd,1.230471e+02
5.300000,unshaped,standard_pd,1.228701e+02
5.310000,unshaped,standard_pd,1.226930e+02
5.320000,unshaped,standard_pd,1.225160e+02
5.330000,unshaped,standard_pd,1.223390e+02
5.340000,unshaped,standard_pd,1.221619e+02
5.350000,unshaped,standard_pd,1.219849e+02
5.360000,unshaped,standard_pd,1.218079e+02
5.370000,unshaped,standard_pd,1.216309e+02
5.380000,unshaped,standard_pd,1.214539e+02
5.390000,unshaped,standard_pd,1.212769e+02
5.400000,unshaped,standard_pd,1.211000e+02
5.410000,unshaped,standard_pd,1.209231e+02
5.420000,unshaped,standard_pd,1.207463e+02
5.430000,unshaped,standard_pd,1.205695e+02
5.440000,unshaped,standard_pd,1.203928e+02
5.450000,unshaped,standard_pd,1.202162e+02
5.460000,unshaped,standard_pd,1.200397e+02
5.470000,unshaped,standard_pd,1.198632e+02
5.480000,unshaped,standard_pd,1.196869e+02
5.490000,unshaped,standard_pd,1.195107e+02
5.500000,unshaped,standard_pd,1.193345e+02
5.510000,unshaped,standard_pd,1.191585e+02
5.520000,unshaped,standard_pd,1.189826e+02
5.530000,unshaped,standard_pd,1.188069e+02
5.540000,unshaped,standard_pd,1.186313e+02
5.550000,unshaped,standard_pd,1.184558e+02
5.560000,unshaped,standard_pd,1.182805e+02
5.570000,unshaped,standard_pd,1.181054e+02
5.580000,unshaped,standard_pd,1.179304e+02
5.590000,unshaped,standard_pd,1.177556e+02
5.600000,unshaped,standard_pd,1.175809e+02
5.610000,unshaped,standard_pd,1.174064e+02
5.620000,unshaped,standard_pd,1.172321e+02
5.630000,unshaped,standard_pd,1.170579e+02
5.640000,unshaped,standard_pd,1.168840e+02
5.650000,unshaped,standard_pd,1.167102e+02
5.660000,unshaped,standard_pd,1.165366e+02
5.670000,unshaped,standard_pd,1.163631e+02
5.680000,unshaped,standard_pd,1.161899e+02
5.690000,unshaped,standard_pd,1.160168e+02
5.700000,unshaped,standard_pd,1.158439e+02
5.710000,unshaped,standard_pd,1.156711e+02
5.720000,unshaped,standard_pd,1.154986e+02
5.730000,unshaped,standard_pd,1.153262e+02
5.740000,unshaped,standard_pd,1.151539e+02
5.750000,unshaped,standard_pd,1.149818e+02
5.760000,unshaped,standard_pd,1.148099e+02
5.770000,unshaped,standard_pd,1.146382e+02
5.780000,unshaped,standard_pd,1.144665e+02
5.790000,unshaped,standard_pd,1.142951e+02
5.800000,unshaped,standard_pd,1.141237e+02
5.810000,unshaped,standard_pd,1.139526e+02
