frequency_hz,controller,S_mag_db,T_mag_db
0.073938,standard_pd,-2.0678,1.4056
0.073938,filtered_pd,-2.0476,1.4833
0.073938,avc,-2.0433,1.4783
0.074623,standard_pd,-2.0048,1.3642
0.074623,filtered_pd,-1.9828,1.4439
0.074623,avc,-1.9788,1.4381
0.075314,standard_pd,-1.9432,1.3215
0.075314,filtered_pd,-1.9194,1.4033
0.075314,avc,-1.9158,1.3967
0.076012,standard_pd,-1.8831,1.2777
0.076012,filtered_pd,-1.8574,1.3617
0.076012,avc,-1.8542,1.3542
0.076716,standard_pd,-1.8244,1.2328
0.076716,filtered_pd,-1.7969,1.3188
0.076716,avc,-1.7941,1.3104
0.077426,standard_pd,-1.7671,1.1867
0.077426,filtered_pd,-1.7377,1.2749
0.077426,avc,-1.7354,1.2656
0.078144,standard_pd,-1.7111,1.1395
0.078144,filtered_pd,-1.6799,1.2299
0.078144,avc,-1.6780,1.2196
0.078867,standard_pd,-1.6566,1.0912
0.078867,filtered_pd,-1.6235,1.1837
0.078867,avc,-1.6221,1.1725
0.079598,standard_pd,-1.6033,1.0418
0.079598,filtered_pd,-1.5684,1.1365
0.079598,avc,-1.5676,1.1243
0.080335,standard_pd,-1.5515,0.9914
0.080335,filtered_pd,-1.5146,1.0882
0.080335,avc,-1.5144,1.0750
0.081079,standard_pd,-1.5009,0.9399
0.081079,filtered_pd,-1.4622,1.0388
0.081079,avc,-1.4625,1.0246
0.081830,standard_pd,-1.4517,0.8873
0.081830,filtered_pd,-1.4111,0.9884
0.081830,avc,-1.4120,0.9731
0.082588,standard_pd,-1.4037,0.8337
0.082588,filtered_pd,-1.3613,0.9369
0.082588,avc,-1.3628,0.9206
0.083353,standard_pd,-1.3570,0.7791
0.083353,filtered_pd,-1.3127,0.8844
0.083353,avc,-1.3148,0.8671
0.084125,standard_pd,-1.3115,0.7235
0.084125,filtered_pd,-1.2654,0.8309
0.084125,avc,-1.2681,0.8125
0.084904,standard_pd,-1.2673,0.6669
0.084904,filtered_pd,-1.2193,0.7765
0.084904,avc,-1.2227,0.7569
0.085691,standard_pd,-1.2243,0.6093
0.085691,filtered_pd,-1.1744,0.7210
0.085691,avc,-1.1785,0.7004
0.086484,standard_pd,-1.1824,0.5508
0.086484,filtered_pd,-1.1307,0.6646
0.086484,avc,-1.1355,0.6428
0.087285,standard_pd,-1.1418,0.4914
0.087285,filtered_pd,-1.0882,0.6072
0.087285,avc,-1.0937,0.5844
0.088094,standard_pd,-1.1022,0.4311
0.088094,filtered_pd,-1.0468,0.5490
0.088094,avc,-1.0531,0.5250
0.088910,standard_pd,-1.0638,0.3698
0.088910,filtered_pd,-1.0066,0.4898
0.088910,avc,-1.0136,0.4646
0.089733,standard_pd,-1.0265,0.3077
0.089733,filtered_pd,-0.9674,0.4297
0.089733,avc,-0.9752,0.4034
0.090564,standard_pd,-0.9902,0.2447
0.090564,filtered_pd,-0.9294,0.3688
0.090564,avc,-0.9379,0.3413
0.091403,standard_pd,-0.9550,0.1809
0.091403,filtered_pd,-0.8924,0.3070
0.091403,avc,-0.9017,0.2783
0.092250,standard_pd,-0.9209,0.1163
0.092250,filtered_pd,-0.8565,0.2443
0.092250,avc,-0.8666,0.2145
0.093104,standard_pd,-0.8877,0.0509
0.093104,filtered_pd,-0.8216,0.1809
0.093104,avc,-0.8325,0.1499
0.093966,standard_pd,-0.8556,-0.0153
0.093966,filtered_pd,-0.7877,0.1166
0.093966,avc,-0.7994,0.0845
0.094837,standard_pd,-0.8244,-0.0823
0.094837,filtered_pd,-0.7548,0.0516
0.094837,avc,-0.7673,0.0182
0.095715,standard_pd,-0.7941,-0.1500
0.095715,filtered_pd,-0.7229,-0.0143
0.095715,avc,-0.7361,-0.0488
0.096602,standard_pd,-0.7648,-0.2185
0.096602,filtered_pd,-0.6919,-0.0808
0.096602,avc,-0.7060,-0.1165
0.097496,standard_pd,-0.7364,-0.2877
0.097496,filtered_pd,-0.6618,-0.1481
0.097496,avc,-0.6767,-0.1850
0.098400,standard_pd,-0.7088,-0.3575
0.098400,filtered_pd,-0.6326,-0.2161
0.098400,avc,-0.6483,-0.2542
0.099311,standard_pd,-0.6822,-0.4280
0.099311,filtered_pd,-0.6043,-0.2848
0.099311,avc,-0.6209,-0.3241
0.100231,standard_pd,-0.6563,-0.4992
0.100231,filtered_pd,-0.5768,-0.3542
0.100231,avc,-0.5942,-0.3946
0.101159,standard_pd,-0.6313,-0.5710
0.101159,filtered_pd,-0.5502,-0.4242
0.101159,avc,-0.5685,-0.4658
0.102096,standard_pd,-0.6070,-0.6435
0.102096,filtered_pd,-0.5244,-0.4949
0.102096,avc,-0.5435,-0.5377
0.103042,standard_pd,-0.5836,-0.7165
0.103042,filtered_pd,-0.4994,-0.5663
0.103042,avc,-0.5193,-0.6102
0.103996,standard_pd,-0.5609,-0.7902
0.103996,filtered_pd,-0.4752,-0.6382
0.103996,avc,-0.4960,-0.6833
0.104959,standard_pd,-0.5389,-0.8644
0.104959,filtered_pd,-0.4517,-0.7107
0.104959,avc,-0.4733,-0.7570
0.105931,standard_pd,-0.5177,-0.9391
0.105931,filtered_pd,-0.4290,-0.7838
0.105931,avc,-0.4514,-0.8313
0.106913,standard_pd,-0.4971,-1.0144
0.106913,filtered_pd,-0.4070,-0.8575
0.106913,avc,-0.4303,-0.9061
0.107903,standard_pd,-0.4772,-1.0903
0.107903,filtered_pd,-0.3857,-0.9317
0.107903,avc,-0.4098,-0.9814
0.108902,standard_pd,-0.4580,-1.1666
0.108902,filtered_pd,-0.3650,-1.0065
0.108902,avc,-0.3900,-1.0573
0.109911,standard_pd,-0.4394,-1.2434
0.109911,filtered_pd,-0.3451,-1.0818
0.109911,avc,-0.3708,-1.1338
0.110929,standard_pd,-0.4214,-1.3207
0.110929,filtered_pd,-0.3257,-1.1576
0.110929,avc,-0.3523,-1.2107
0.111956,standard_pd,-0.4041,-1.3985
0.111956,filtered_pd,-0.3070,-1.2338
0.111956,avc,-0.3344,-1.2880
0.112993,standard_pd,-0.3873,-1.4767
0.112993,filtered_pd,-0.2889,-1.3106
0.112993,avc,-0.3172,-1.3659
0.114040,standard_pd,-0.3711,-1.5554
0.114040,filtered_pd,-0.2714,-1.3878
0.114040,avc,-0.3005,-1.4442
0.115096,standard_pd,-0.3554,-1.6345
0.115096,filtered_pd,-0.2545,-1.4655
0.115096,avc,-0.2843,-1.5230
0.116162,standard_pd,-0.3403,-1.7140
0.116162,filtered_pd,-0.2382,-1.5436
0.116162,avc,-0.2688,-1.6022
0.117238,standard_pd,-0.3257,-1.7939
0.117238,filtered_pd,-0.2223,-1.6222
0.117238,avc,-0.2537,-1.6818
0.118324,standard_pd,-0.3116,-1.8742
0.118324,filtered_pd,-0.2070,-1.7011
0.118324,avc,-0.2392,-1.7618
0.119420,standard_pd,-0.2980,-1.9549
0.119420,filtered_pd,-0.1922,-1.7805
0.119420,avc,-0.2252,-1.8422
0.120526,standard_pd,-0.2848,-2.0359
0.120526,filtered_pd,-0.1779,-1.8603
0.120526,avc,-0.2117,-1.9230
0.121642,standard_pd,-0.2722,-2.1174
0.121642,filtered_pd,-0.1641,-1.9404
0.121642,avc,-0.1986,-2.0041
0.122769,standard_pd,-0.2599,-2.1991
0.122769,filtered_pd,-0.1508,-2.0209
0.122769,avc,-0.1860,-2.0857
0.123906,standard_pd,-0.2481,-2.2812
0.123906,filtered_pd,-0.1379,-2.1018
0.123906,avc,-0.1739,-2.1675
0.125054,standard_pd,-0.2367,-2.3636
0.125054,filtered_pd,-0.1254,-2.1830
0.125054,avc,-0.1621,-2.2498
0.126212,standard_pd,-0.2257,-2.4463
0.126212,filtered_pd,-0.1134,-2.2646
0.126212,avc,-0.1508,-2.3323
0.127381,standard_pd,-0.2151,-2.5294
0.127381,filtered_pd,-0.1017,-2.3465
0.127381,avc,-0.1399,-2.4152
0.128561,standard_pd,-0.2049,-2.6127
0.128561,filtered_pd,-0.0905,-2.4288
0.128561,avc,-0.1294,-2.4983
0.129752,standard_pd,-0.1950,-2.6964
0.129752,filtered_pd,-0.0797,-2.5113
0.129752,avc,-0.1193,-2.5818
0.130954,standard_pd,-0.1855,-2.7803
0.130954,filtered_pd,-0.0692,-2.5942
0.130954,avc,-0.1095,-2.6656
0.132166,standard_pd,-0.1763,-2.8645
0.132166,filtered_pd,-0.0591,-2.6773
0.132166,avc,-0.1001,-2.7497
0.133391,standard_pd,-0.1675,-2.9490
0.133391,filtered_pd,-0.0494,-2.7608
0.133391,avc,-0.0910,-2.8341
0.134626,standard_pd,-0.1590,-3.0337
0.134626,filtered_pd,-0.0400,-2.8446
0.134626,avc,-0.0823,-2.9187
0.135873,standard_pd,-0.1508,-3.1187
0.135873,filtered_pd,-0.0309,-2.9286
0.135873,avc,-0.0739,-3.0036
0.137131,standard_pd,-0.1429,-3.2040
0.137131,filtered_pd,-0.0221,-3.0129
0.137131,avc,-0.0658,-3.0888
0.138402,standard_pd,-0.1352,-3.2895
0.138402,filtered_pd,-0.0137,-3.0975
0.138402,avc,-0.0579,-3.1742
0.139684,standard_pd,-0.1279,-3.3752
0.139684,filtered_pd,-0.0055,-3.1824
0.139684,avc,-0.0504,-3.2599
0.140977,standard_pd,-0.1208,-3.4612
0.140977,filtered_pd,0.0024,-3.2675
0.140977,avc,-0.0432,-3.3458
0.142283,standard_pd,-0.1140,-3.5475
0.142283,filtered_pd,0.0100,-3.3529
0.142283,avc,-0.0362,-3.4320
0.143601,standard_pd,-0.1074,-3.6339
0.143601,filtered_pd,0.0173,-3.4386
0.143601,avc,-0.0295,-3.5185
0.144931,standard_pd,-0.1011,-3.7206
0.144931,filtered_pd,0.0243,-3.5245
0.144931,avc,-0.0230,-3.6051
0.146273,standard_pd,-0.0950,-3.8076
0.146273,filtered_pd,0.0312,-3.6106
0.146273,avc,-0.0168,-3.6920
0.147628,standard_pd,-0.0891,-3.8947
0.147628,filtered_pd,0.0377,-3.6970
0.147628,avc,-0.0108,-3.7792
0.148996,standard_pd,-0.0835,-3.9821
0.148996,filtered_pd,0.0440,-3.7836
0.148996,avc,-0.0050,-3.8666
0.150376,standard_pd,-0.0780,-4.0697
0.150376,filtered_pd,0.0501,-3.8705
0.150376,avc,0.0005,-3.9542
0.151768,standard_pd,-0.0728,-4.1575
0.151768,filtered_pd,0.0560,-3.9576
0.151768,avc,0.0059,-4.0420
0.153174,standard_pd,-0.0678,-4.2455
0.153174,filtered_pd,0.0617,-4.0450
0.153174,avc,0.0110,-4.1300
0.154593,standard_pd,-0.0629,-4.3338
0.154593,filtered_pd,0.0671,-4.1326
0.154593,avc,0.0159,-4.2183
0.156025,standard_pd,-0.0582,-4.4222
0.156025,filtered_pd,0.0724,-4.2204
0.156025,avc,0.0207,-4.3068
0.157470,standard_pd,-0.0538,-4.5109
0.157470,filtered_pd,0.0775,-4.3085
0.157470,avc,0.0252,-4.3955
0.158928,standard_pd,-0.0494,-4.5998
0.158928,filtered_pd,0.0823,-4.3968
0.158928,avc,0.0296,-4.4845
0.160400,standard_pd,-0.0453,-4.6890
0.160400,filtered_pd,0.0870,-4.4854
0.160400,avc,0.0338,-4.5737
0.161886,standard_pd,-0.0413,-4.7783
0.161886,filtered_pd,0.0916,-4.5742
0.161886,avc,0.0379,-4.6631
0.163385,standard_pd,-0.0374,-4.8679
0.163385,filtered_pd,0.0959,-4.6632
0.163385,avc,0.0417,-4.7527
0.164899,standard_pd,-0.0337,-4.9577
0.164899,filtered_pd,0.1001,-4.7525
0.164899,avc,0.0455,-4.8426
0.166426,standard_pd,-0.0301,-5.0477
0.166426,filtered_pd,0.1042,-4.8420
0.166426,avc,0.0491,-4.9327
0.167967,standard_pd,-0.0267,-5.1379
0.167967,filtered_pd,0.1080,-4.9318
0.167967,avc,0.0525,-5.0230
0.169523,standard_pd,-0.0234,-5.2284
0.169523,filtered_pd,0.1118,-5.0218
0.169523,avc,0.0558,-5.1136
0.171093,standard_pd,-0.0203,-5.3191
0.171093,filtered_pd,0.1154,-5.1121
0.171093,avc,0.0590,-5.2044
0.172678,standard_pd,-0.0172,-5.4101
0.172678,filtered_pd,0.1188,-5.2026
0.172678,avc,0.0620,-5.2955
0.174277,standard_pd,-0.0143,-5.5013
0.174277,filtered_pd,0.1221,-5.2935
0.174277,avc,0.0650,-5.3868
0.175892,standard_pd,-0.0115,-5.5927
0.175892,filtered_pd,0.1253,-5.3845
0.175892,avc,0.0678,-5.4783
0.177521,standard_pd,-0.0088,-5.6844
0.177521,filtered_pd,0.1284,-5.4759
0.177521,avc,0.0705,-5.5702
0.179165,standard_pd,-0.0062,-5.7764
0.179165,filtered_pd,0.1314,-5.5675
0.179165,avc,0.0730,-5.6623
0.180824,standard_pd,-0.0037,-5.8686
0.180824,filtered_pd,0.1342,-5.6594
0.180824,avc,0.0755,-5.7547
0.182499,standard_pd,-0.0013,-5.9612
0.182499,filtered_pd,0.1369,-5.7517
0.182499,avc,0.0779,-5.8473
0.184190,standard_pd,0.0011,-6.0540
0.184190,filtered_pd,0.1395,-5.8442
0.184190,avc,0.0801,-5.9403
0.185896,standard_pd,0.0033,-6.1471
0.185896,filtered_pd,0.1420,-5.9370
0.185896,avc,0.0823,-6.0335
0.187617,standard_pd,0.0054,-6.2405
0.187617,filtered_pd,0.1444,-6.0302
0.187617,avc,0.0844,-6.1271
0.189355,standard_pd,0.0075,-6.3342
0.189355,filtered_pd,0.1467,-6.1237
0.189355,avc,0.0864,-6.2210
0.191109,standard_pd,0.0094,-6.4282
0.191109,filtered_pd,0.1489,-6.2175
0.191109,avc,0.0883,-6.3152
0.192879,standard_pd,0.0113,-6.5226
0.192879,filtered_pd,0.1510,-6.3117
0.192879,avc,0.0901,-6.4097
0.194666,standard_pd,0.0131,-6.6173
0.194666,filtered_pd,0.1531,-6.4063
0.194666,avc,0.0918,-6.5047
0.196469,standard_pd,0.0148,-6.7124
0.196469,filtered_pd,0.1550,-6.5012
0.196469,avc,0.0935,-6.5999
0.198288,standard_pd,0.0165,-6.8079
0.198288,filtered_pd,0.1568,-6.5965
0.198288,avc,0.0950,-6.6956
0.200125,standard_pd,0.0181,-6.9037
0.200125,filtered_pd,0.1586,-6.6922
0.200125,avc,0.0966,-6.7916
0.201979,standard_pd,0.0196,-7.0000
0.201979,filtered_pd,0.1603,-6.7884
0.201979,avc,0.0980,-6.8881
0.203849,standard_pd,0.0211,-7.0967
0.203849,filtered_pd,0.1619,-6.8850
0.203849,avc,0.0993,-6.9850
0.205737,standard_pd,0.0225,-7.1938
0.205737,filtered_pd,0.1634,-6.9821
0.205737,avc,0.1006,-7.0823
0.207643,standard_pd,0.0239,-7.2913
0.207643,filtered_pd,0.1649,-7.0796
0.207643,avc,0.1019,-7.1801
0.209566,standard_pd,0.0252,-7.3894
0.209566,filtered_pd,0.1662,-7.1776
0.209566,avc,0.1030,-7.2784
0.211507,standard_pd,0.0264,-7.4880
0.211507,filtered_pd,0.1675,-7.2762
0.211507,avc,0.1041,-7.3772
0.213466,standard_pd,0.0276,-7.5870
0.213466,filtered_pd,0.1688,-7.3753
0.213466,avc,0.1052,-7.4765
0.215443,standard_pd,0.0287,-7.6867
0.215443,filtered_pd,0.1699,-7.4750
0.215443,avc,0.1062,-7.5763
0.217439,standard_pd,0.0298,-7.7869
0.217439,filtered_pd,0.1710,-7.5752
0.217439,avc,0.1071,-7.6768
0.219453,standard_pd,0.0308,-7.8877
0.219453,filtered_pd,0.1721,-7.6761
0.219453,avc,0.1080,-7.7779
0.221486,standard_pd,0.0318,-7.9891
0.221486,filtered_pd,0.1730,-7.7777
0.221486,avc,0.1088,-7.8796
0.223537,standard_pd,0.0327,-8.0912
0.223537,filtered_pd,0.1739,-7.8799
0.223537,avc,0.1095,-7.9820
0.225607,standard_pd,0.0336,-8.1940
0.225607,filtered_pd,0.1748,-7.9829
0.225607,avc,0.1102,-8.0851
0.227697,standard_pd,0.0344,-8.2976
0.227697,filtered_pd,0.1755,-8.0866
0.227697,avc,0.1109,-8.1889
0.229806,standard_pd,0.0352,-8.4019
0.229806,filtered_pd,0.1762,-8.1911
0.229806,avc,0.1115,-8.2935
0.231935,standard_pd,0.0360,-8.5071
0.231935,filtered_pd,0.1769,-8.2965
0.231935,avc,0.1120,-8.3990
0.234083,standard_pd,0.0367,-8.6131
0.234083,filtered_pd,0.1774,-8.4028
0.234083,avc,0.1125,-8.5053
0.236251,standard_pd,0.0374,-8.7201
0.236251,filtered_pd,0.1780,-8.5100
0.236251,avc,0.1130,-8.6126
0.238439,standard_pd,0.0380,-8.8280
0.238439,filtered_pd,0.1784,-8.6182
0.238439,avc,0.1134,-8.7209
0.240648,standard_pd,0.0386,-8.9370
0.240648,filtered_pd,0.1788,-8.7275
0.240648,avc,0.1137,-8.8302
0.242876,standard_pd,0.0391,-9.0470
0.242876,filtered_pd,0.1791,-8.8379
0.242876,avc,0.1140,-8.9406
0.245126,standard_pd,0.0396,-9.1582
0.245126,filtered_pd,0.1794,-8.9495
0.245126,avc,0.1142,-9.0522
0.247396,standard_pd,0.0400,-9.2707
0.247396,filtered_pd,0.1795,-9.0624
0.247396,avc,0.1144,-9.1650
0.249688,standard_pd,0.0404,-9.3845
0.249688,filtered_pd,0.1797,-9.1766
0.249688,avc,0.1145,-9.2791
0.252000,standard_pd,0.0408,-9.4997
0.252000,filtered_pd,0.1797,-9.2923
0.252000,avc,0.1146,-9.3947
0.254335,standard_pd,0.0411,-9.6163
0.254335,filtered_pd,0.1797,-9.4095
0.254335,avc,0.1146,-9.5118
0.256690,standard_pd,0.0414,-9.7346
0.256690,filtered_pd,0.1795,-9.5283
0.256690,avc,0.1146,-9.6305
0.259068,standard_pd,0.0416,-9.8547
0.259068,filtered_pd,0.1793,-9.6489
0.259068,avc,0.1144,-9.7510
0.261467,standard_pd,0.0417,-9.9765
0.261467,filtered_pd,0.1791,-9.7714
0.261467,avc,0.1142,-9.8733
0.263889,standard_pd,0.0419,-10.1004
0.263889,filtered_pd,0.1787,-9.8959
0.263889,avc,0.1140,-9.9976
0.266333,standard_pd,0.0419,-10.2263
0.266333,filtered_pd,0.1782,-10.0225
0.266333,avc,0.1136,-10.1240
0.268800,standard_pd,0.0419,-10.3546
0.268800,filtered_pd,0.1776,-10.1516
0.268800,avc,0.1132,-10.2528
0.271290,standard_pd,0.0418,-10.4854
0.271290,filtered_pd,0.1770,-10.2831
0.271290,avc,0.1127,-10.3841
0.273803,standard_pd,0.0416,-10.6189
0.273803,filtered_pd,0.1762,-10.4174
0.273803,avc,0.1121,-10.5180
0.276339,standard_pd,0.0414,-10.7552
0.276339,filtered_pd,0.1752,-10.5547
0.276339,avc,0.1114,-10.6550
0.278898,standard_pd,0.0411,-10.8948
0.278898,filtered_pd,0.1742,-10.6952
0.278898,avc,0.1106,-10.7951
0.281481,standard_pd,0.0407,-11.0378
0.281481,filtered_pd,0.1730,-10.8392
0.281481,avc,0.1097,-10.9387
0.284088,standard_pd,0.0401,-11.1846
0.284088,filtered_pd,0.1716,-10.9870
0.284088,avc,0.1086,-11.0861
0.286720,standard_pd,0.0395,-11.3355
0.286720,filtered_pd,0.1700,-11.1391
0.286720,avc,0.1074,-11.2377
0.289375,standard_pd,0.0387,-11.4910
0.289375,filtered_pd,0.1683,-11.2958
0.289375,avc,0.1061,-11.3938
0.292056,standard_pd,0.0378,-11.6515
0.292056,filtered_pd,0.1663,-11.4575
0.292056,avc,0.1045,-11.5550
0.294761,standard_pd,0.0367,-11.8175
0.294761,filtered_pd,0.1641,-11.6249
0.294761,avc,0.1028,-11.7217
0.297491,standard_pd,0.0354,-11.9896
0.297491,filtered_pd,0.1616,-11.7985
0.297491,avc,0.1008,-11.8946
0.300246,standard_pd,0.0340,-12.1686
0.300246,filtered_pd,0.1589,-11.9790
0.300246,avc,0.0986,-12.0744
0.303027,standard_pd,0.0322,-12.3552
0.303027,filtered_pd,0.1557,-12.1673
0.303027,avc,0.0960,-12.2619
0.305834,standard_pd,0.0303,-12.5503
0.305834,filtered_pd,0.1522,-12.3642
0.305834,avc,0.0932,-12.4579
0.308666,standard_pd,0.0279,-12.7551
0.308666,filtered_pd,0.1483,-12.5708
0.308666,avc,0.0900,-12.6637
0.311525,standard_pd,0.0252,-12.9708
0.311525,filtered_pd,0.1438,-12.7886
0.311525,avc,0.0863,-12.8804
0.314411,standard_pd,0.0221,-13.1989
0.314411,filtered_pd,0.1388,-13.0189
0.314411,avc,0.0821,-13.1096
0.317323,standard_pd,0.0185,-13.4413
0.317323,filtered_pd,0.1331,-13.2636
0.317323,avc,0.0773,-13.3532
0.320262,standard_pd,0.0142,-13.7000
0.320262,filtered_pd,0.1265,-13.5249
0.320262,avc,0.0719,-13.6132
0.323228,standard_pd,0.0093,-13.9778
0.323228,filtered_pd,0.1191,-13.8055
0.323228,avc,0.0656,-13.8923
0.326222,standard_pd,0.0035,-14.2778
0.326222,filtered_pd,0.1106,-14.1085
0.326222,avc,0.0584,-14.1938
0.329244,standard_pd,-0.0034,-14.6040
0.329244,filtered_pd,0.1008,-14.4379
0.329244,avc,0.0499,-14.5216
0.332293,standard_pd,-0.0115,-14.9613
0.332293,filtered_pd,0.0894,-14.7989
0.332293,avc,0.0401,-14.8807
0.335371,standard_pd,-0.0211,-15.3561
0.335371,filtered_pd,0.0762,-15.1976
0.335371,avc,0.0286,-15.2774
0.338477,standard_pd,-0.0326,-15.7964
0.338477,filtered_pd,0.0607,-15.6422
0.338477,avc,0.0150,-15.7198
0.341612,standard_pd,-0.0465,-16.2925
0.341612,filtered_pd,0.0423,-16.1432
0.341612,avc,-0.0012,-16.2183
0.344776,standard_pd,-0.0633,-16.8583
0.344776,filtered_pd,0.0205,-16.7143
0.344776,avc,-0.0206,-16.7867
0.347970,standard_pd,-0.0839,-17.5120
0.347970,filtered_pd,-0.0057,-17.3739
0.347970,avc,-0.0441,-17.4433
0.351193,standard_pd,-0.1094,-18.2779
0.351193,filtered_pd,-0.0375,-18.1465
0.351193,avc,-0.0728,-18.2125
0.354446,standard_pd,-0.1413,-19.1881
0.354446,filtered_pd,-0.0766,-19.0643
0.354446,avc,-0.1084,-19.1265
0.357729,standard_pd,-0.1816,-20.2818
0.357729,filtered_pd,-0.1251,-20.1665
0.357729,avc,-0.1529,-20.2244
0.361042,standard_pd,-0.2334,-21.5920
0.361042,filtered_pd,-0.1862,-21.4864
0.361042,avc,-0.2095,-21.5394
0.364386,standard_pd,-0.3010,-23.0774
0.364386,filtered_pd,-0.2646,-22.9831
0.364386,avc,-0.2826,-23.0304
0.367761,standard_pd,-0.3907,-24.3674
0.367761,filtered_pd,-0.3667,-24.2859
0.367761,avc,-0.3787,-24.3268
0.371167,standard_pd,-0.5123,-24.3835
0.371167,filtered_pd,-0.5026,-24.3166
0.371167,avc,-0.5076,-24.3502
0.374605,standard_pd,-0.6808,-22.4248
0.374605,filtered_pd,-0.6873,-22.3745
0.374605,avc,-0.6845,-22.3998
0.378075,standard_pd,-0.9199,-19.4824
0.378075,filtered_pd,-0.9444,-19.4506
0.378075,avc,-0.9329,-19.4669
0.381576,standard_pd,-1.2673,-16.4815
0.381576,filtered_pd,-1.3107,-16.4690
0.381576,avc,-1.2901,-16.4758
0.385111,standard_pd,-1.7815,-13.6977
0.385111,filtered_pd,-1.8422,-13.7030
0.385111,avc,-1.8134,-13.7011
0.388678,standard_pd,-2.5437,-11.1917
0.388678,filtered_pd,-2.6146,-11.2076
0.388678,avc,-2.5811,-11.2006
0.392278,standard_pd,-3.6225,-9.0216
0.392278,filtered_pd,-3.6870,-9.0315
0.392278,avc,-3.6570,-9.0276
0.395911,standard_pd,-4.8984,-7.2935
0.395911,filtered_pd,-4.9287,-7.2698
0.395911,avc,-4.9158,-7.2825
0.399578,standard_pd,-5.7171,-6.1227
0.399578,filtered_pd,-5.6835,-6.0355
0.399578,avc,-5.7023,-6.0795
0.403279,standard_pd,-5.3496,-5.5385
0.403279,filtered_pd,-5.2380,-5.3738
0.403279,avc,-5.2957,-5.4562
0.407014,standard_pd,-4.2573,-5.4377
0.407014,filtered_pd,-4.0768,-5.2047
0.407014,avc,-4.1688,-5.3209
0.410784,standard_pd,-3.1962,-5.6493
0.410784,filtered_pd,-2.9681,-5.3691
0.410784,avc,-3.0839,-5.5087
0.414589,standard_pd,-2.3954,-6.0227
0.414589,filtered_pd,-2.1397,-5.7155
0.414589,avc,-2.2693,-5.8683
0.418429,standard_pd,-1.8288,-6.4603
0.418429,filtered_pd,-1.5597,-6.1403
0.418429,avc,-1.6959,-6.2992
0.422304,standard_pd,-1.4295,-6.9094
0.422304,filtered_pd,-1.1556,-6.5850
0.422304,avc,-1.2941,-6.7458
0.426216,standard_pd,-1.1435,-7.3445
0.426216,filtered_pd,-0.8694,-7.0206
0.426216,avc,-1.0079,-7.1808
0.430164,standard_pd,-0.9339,-7.7552
0.430164,filtered_pd,-0.6622,-7.4343
0.430164,avc,-0.7993,-7.5927
0.434148,standard_pd,-0.7766,-8.1384
0.434148,filtered_pd,-0.5086,-7.8216
0.434148,avc,-0.6438,-7.9776
0.438169,standard_pd,-0.6560,-8.4943
0.438169,filtered_pd,-0.3922,-8.1823
0.438169,avc,-0.5252,-8.3355
0.442227,standard_pd,-0.5617,-8.8248
0.442227,filtered_pd,-0.3021,-8.5177
0.442227,avc,-0.4329,-8.6682
0.446323,standard_pd,-0.4866,-9.1324
0.446323,filtered_pd,-0.2312,-8.8302
0.446323,avc,-0.3599,-8.9780
0.450457,standard_pd,-0.4258,-9.4195
0.450457,filtered_pd,-0.1745,-9.1220
0.450457,avc,-0.3011,-9.2671
0.454630,standard_pd,-0.3759,-9.6885
0.454630,filtered_pd,-0.1285,-9.3953
0.454630,avc,-0.2530,-9.5380
0.458840,standard_pd,-0.3344,-9.9413
0.458840,filtered_pd,-0.0906,-9.6524
0.458840,avc,-0.2133,-9.7926
0.463090,standard_pd,-0.2996,-10.1800
0.463090,filtered_pd,-0.0591,-9.8951
0.463090,avc,-0.1801,-10.0330
0.467380,standard_pd,-0.2700,-10.4060
0.467380,filtered_pd,-0.0326,-10.1249
0.467380,avc,-0.1520,-10.2607
0.471708,standard_pd,-0.2447,-10.6210
0.471708,filtered_pd,-0.0101,-10.3434
0.471708,avc,-0.1281,-10.4771
0.476078,standard_pd,-0.2228,-10.8260
0.476078,filtered_pd,0.0091,-10.5519
0.476078,avc,-0.1075,-10.6836
0.480487,standard_pd,-0.2037,-11.0222
0.480487,filtered_pd,0.0256,-10.7513
0.480487,avc,-0.0897,-10.8812
0.484937,standard_pd,-0.1870,-11.2106
0.484937,filtered_pd,0.0400,-10.9427
0.484937,avc,-0.0741,-11.0708
0.489429,standard_pd,-0.1723,-11.3919
0.489429,filtered_pd,0.0525,-11.1270
0.489429,avc,-0.0605,-11.2533
0.493962,standard_pd,-0.1592,-11.5668
0.493962,filtered_pd,0.0635,-11.3047
0.493962,avc,-0.0484,-11.4294
0.498537,standard_pd,-0.1476,-11.7361
0.498537,filtered_pd,0.0732,-11.4767
0.498537,avc,-0.0377,-11.5997
0.503155,standard_pd,-0.1371,-11.9002
0.503155,filtered_pd,0.0818,-11.6434
0.503155,avc,-0.0282,-11.7648
0.507815,standard_pd,-0.1278,-12.0597
0.507815,filtered_pd,0.0895,-11.8054
0.507815,avc,-0.0197,-11.9253
0.512519,standard_pd,-0.1193,-12.2150
0.512519,filtered_pd,0.0963,-11.9631
0.512519,avc,-0.0120,-12.0815
0.517266,standard_pd,-0.1116,-12.3664
0.517266,filtered_pd,0.1024,-12.1170
0.517266,avc,-0.0051,-12.2339
0.522057,standard_pd,-0.1046,-12.5144
0.522057,filtered_pd,0.1080,-12.2673
0.522057,avc,0.0012,-12.3827
0.526892,standard_pd,-0.0982,-12.6592
0.526892,filtered_pd,0.1129,-12.4143
