factor,sample_index,factor_value,combo,rms_vibration_mm,rms_pointing_error_deg,peak_torque_nm,rms_torque_nm
modal_damping_scale,27,1.20965,unshaped_standard_pd,0.530843,0.0183256,15.5026,7.47159
modal_damping_scale,27,1.20965,unshaped_filtered_pd,0.488044,0.0166459,15.9473,7.47724
modal_damping_scale,27,1.20965,fourth_standard_pd,0.0517409,0.00136349,16.7031,8.11927
modal_damping_scale,27,1.20965,fourth_filtered_pd,0.0496337,0.00109802,16.6896,8.11989
modal_damping_scale,28,0.734339,unshaped_standard_pd,0.586706,0.0203196,15.701,7.47291
modal_damping_scale,28,0.734339,unshaped_filtered_pd,0.511352,0.0175411,16.0592,7.47931
modal_damping_scale,28,0.734339,fourth_standard_pd,0.0523859,0.00134164,16.6997,8.11934
modal_damping_scale,28,0.734339,fourth_filtered_pd,0.0496284,0.00104854,16.6838,8.11995
modal_damping_scale,29,1.18058,unshaped_standard_pd,0.533711,0.0184288,15.5139,7.47166
modal_damping_scale,29,1.18058,unshaped_filtered_pd,0.489386,0.0166966,15.9543,7.47735
modal_damping_scale,29,1.18058,fourth_standard_pd,0.0517771,0.00136213,16.703,8.11928
modal_damping_scale,29,1.18058,fourth_filtered_pd,0.0496339,0.00109518,16.6892,8.11989
modal_damping_scale,30,1.25668,unshaped_standard_pd,0.52633,0.0181628,15.4847,7.47147
modal_damping_scale,30,1.25668,unshaped_filtered_pd,0.485896,0.0165648,15.9359,7.47705
modal_damping_scale,30,1.25668,fourth_standard_pd,0.0516828,0.00136566,16.7034,8.11927
modal_damping_scale,30,1.25668,fourth_filtered_pd,0.0496329,0.00110257,16.6901,8.11988
modal_damping_scale,31,1.16327,unshaped_standard_pd,0.535449,0.0184912,15.5206,7.4717
modal_damping_scale,31,1.16327,unshaped_filtered_pd,0.490191,0.016727,15.9584,7.47742
modal_damping_scale,31,1.16327,fourth_standard_pd,0.0517988,0.00136132,16.7029,8.11928
modal_damping_scale,31,1.16327,fourth_filtered_pd,0.0496341,0.00109348,16.689,8.11989
modal_damping_scale,32,1.11887,unshaped_standard_pd,0.540008,0.0186549,15.538,7.47181
modal_damping_scale,32,1.11887,unshaped_filtered_pd,0.492271,0.0168057,15.9691,7.4776
modal_damping_scale,32,1.11887,fourth_standard_pd,0.0518554,0.00135925,16.7026,8.11929
modal_damping_scale,32,1.11887,fourth_filtered_pd,0.0496328,0.00108892,16.6885,8.1199
modal_damping_scale,33,1.20279,unshaped_standard_pd,0.531514,0.0183497,15.5053,7.4716
modal_damping_scale,33,1.20279,unshaped_filtered_pd,0.488359,0.0166578,15.9489,7.47726
modal_damping_scale,33,1.20279,fourth_standard_pd,0.0517494,0.00136316,16.7031,8.11927
modal_damping_scale,33,1.20279,fourth_filtered_pd,0.0496337,0.00109736,16.6895,8.11989
modal_damping_scale,34,0.724091,unshaped_standard_pd,0.588163,0.0203712,15.7057,7.47295
modal_damping_scale,34,0.724091,unshaped_filtered_pd,0.511896,0.0175622,16.0615,7.47936
modal_damping_scale,34,0.724091,fourth_standard_pd,0.052401,0.00134118,16.6997,8.11934
modal_damping_scale,34,0.724091,fourth_filtered_pd,0.0496286,0.00104744,16.6837,8.11996
modal_damping_scale,35,0.821069,unshaped_standard_pd,0.574865,0.0199001,15.6622,7.47264
modal_damping_scale,35,0.821069,unshaped_filtered_pd,0.506841,0.0173658,16.0393,7.4789
modal_damping_scale,35,0.821069,fourth_standard_pd,0.0522606,0.00134567,16.7005,8.11933
modal_damping_scale,35,0.821069,fourth_filtered_pd,0.0496288,0.00105787,16.685,8.11994
modal_damping_scale,36,0.774954,unshaped_standard_pd,0.581056,0.0201195,15.6827,7.47278
modal_damping_scale,36,0.774954,unshaped_filtered_pd,0.509224,0.0174583,16.0499,7.47912
modal_damping_scale,36,0.774954,fourth_standard_pd,0.0523268,0.00134349,16.7001,8.11934
modal_damping_scale,36,0.774954,fourth_filtered_pd,0.0496284,0.00105292,16.6844,8.11995
modal_damping_scale,37,1.00272,unshaped_standard_pd,0.552665,0.0191081,15.5847,7.47212
modal_damping_scale,37,1.00272,unshaped_filtered_pd,0.497787,0.0170172,15.9968,7.47808
modal_damping_scale,37,1.00272,fourth_standard_pd,0.0520078,0.00135387,16.7018,8.1193
modal_damping_scale,37,1.00272,fourth_filtered_pd,0.0496308,0.00107701,16.6872,8.11992
modal_damping_scale,38,1.14711,unshaped_standard_pd,0.53709,0.0185502,15.5269,7.47174
modal_damping_scale,38,1.14711,unshaped_filtered_pd,0.490946,0.0167555,15.9623,7.47748
modal_damping_scale,38,1.14711,fourth_standard_pd,0.0518193,0.00136057,16.7028,8.11928
modal_damping_scale,38,1.14711,fourth_filtered_pd,0.0496336,0.00109182,16.6889,8.11989
modal_damping_scale,39,1.07801,unshaped_standard_pd,0.544338,0.01881,15.5542,7.47192
