factor,sample_index,factor_value,combo,rms_vibration_mm,rms_pointing_error_deg,peak_torque_nm,rms_torque_nm
inertia_scale,43,0.88742,fourth_filtered_pd,0.0499049,0.00110082,15.4808,7.52795
inertia_scale,44,1.19936,unshaped_standard_pd,0.557989,0.019323,17.2383,8.43678
inertia_scale,44,1.19936,unshaped_filtered_pd,0.498388,0.0170306,17.8067,8.44254
inertia_scale,44,1.19936,fourth_standard_pd,0.0512196,0.00126604,18.8412,9.16754
inertia_scale,44,1.19936,fourth_filtered_pd,0.0491864,0.00104076,18.8237,9.16816
inertia_scale,45,1.18286,unshaped_standard_pd,0.557885,0.0193168,17.1018,8.35694
inertia_scale,45,1.18286,unshaped_filtered_pd,0.4985,0.0170354,17.6598,8.36272
inertia_scale,45,1.18286,fourth_standard_pd,0.0512798,0.00127257,18.6642,9.08079
inertia_scale,45,1.18286,fourth_filtered_pd,0.049221,0.00104346,18.6468,9.08142
inertia_scale,46,0.932487,unshaped_standard_pd,0.549132,0.0189746,15.0245,7.1455
inertia_scale,46,0.932487,unshaped_filtered_pd,0.4966,0.0169799,15.3682,7.15153
inertia_scale,46,0.932487,fourth_standard_pd,0.0523085,0.00138835,15.9774,7.76431
inertia_scale,46,0.932487,fourth_filtered_pd,0.049793,0.00109077,15.9637,7.76492
inertia_scale,47,0.872997,unshaped_standard_pd,0.544638,0.018809,14.5265,6.85771
inertia_scale,47,0.872997,unshaped_filtered_pd,0.49484,0.0169219,14.8046,6.86379
inertia_scale,47,0.872997,fourth_standard_pd,0.0525811,0.00142129,15.339,7.45151
inertia_scale,47,0.872997,fourth_filtered_pd,0.0499346,0.00110389,15.3262,7.45211
inertia_scale,48,1.1095,unshaped_standard_pd,0.556758,0.0192678,16.4942,8.00194
inertia_scale,48,1.1095,unshaped_filtered_pd,0.498726,0.0170456,16.9978,8.0078
inertia_scale,48,1.1095,fourth_standard_pd,0.0515596,0.00130312,17.8768,8.69505
