factor,sample_index,factor_value,combo,rms_vibration_mm,rms_pointing_error_deg,peak_torque_nm,rms_torque_nm,pointing_band_rms_deg,vibration_band_rms_mm,pointing_psd_at_f0_db,vibration_psd_at_f0_db
disturbance_frequency_hz,45,20.704,fourth_standard_pd,0.0520114,0.00135375,16.71,8.11931,1.21036e-06,5.72562e-05,-121.926,-151.212
disturbance_frequency_hz,45,20.704,fourth_filtered_pd,0.0496306,0.00107672,16.695,8.11992,1.21634e-06,4.68171e-05,-122.101,-150.667
disturbance_frequency_hz,46,0.102836,unshaped_standard_pd,0.552966,0.0191169,15.5848,7.47191,3.31425,0.0616151,23.2826,-78.3451
disturbance_frequency_hz,46,0.102836,unshaped_filtered_pd,0.497913,0.017021,15.9978,7.47797,3.31444,0.0630109,23.2832,-78.2834
disturbance_frequency_hz,46,0.102836,fourth_standard_pd,0.0520076,0.00137434,16.6987,8.11919,3.69599,0.173174,24.284,-66.8696
disturbance_frequency_hz,46,0.102836,fourth_filtered_pd,0.0496216,0.00110251,16.6851,8.11985,3.69633,0.174003,24.2849,-66.85
disturbance_frequency_hz,47,2.44889,unshaped_standard_pd,0.552967,0.0191192,15.5787,7.47211,0.000512677,0.0388782,-61.6999,-82.9636
disturbance_frequency_hz,47,2.44889,unshaped_filtered_pd,0.497911,0.0170222,16.0075,7.47808,0.000491284,0.0368802,-59.0945,-80.3376
disturbance_frequency_hz,47,2.44889,fourth_standard_pd,0.0520079,0.00135374,16.7117,8.11931,0.000260391,0.00235291,-65.7399,-105.8
disturbance_frequency_hz,47,2.44889,fourth_filtered_pd,0.0496266,0.00107678,16.6976,8.11992,0.0002607,0.00245025,-65.7152,-103.645
disturbance_frequency_hz,48,6.72943,unshaped_standard_pd,0.552975,0.0191192,15.5901,7.47212,3.68605e-05,0.00574107,-82.3468,-98.7161
disturbance_frequency_hz,48,6.72943,unshaped_filtered_pd,0.497918,0.0170222,16.0002,7.4781,3.33649e-05,0.00487927,-90.2405,-108.846
disturbance_frequency_hz,48,6.72943,fourth_standard_pd,0.0520111,0.00135375,16.7116,8.11931,2.10184e-05,0.000397361,-92.1375,-120.615
disturbance_frequency_hz,48,6.72943,fourth_filtered_pd,0.0496304,0.00107671,16.6977,8.11992,2.10029e-05,0.000358179,-92.3085,-126.639
disturbance_frequency_hz,49,0.120201,unshaped_standard_pd,0.552985,0.0191265,15.5821,7.47204,3.31423,0.0615707,23.2825,-78.3509
disturbance_frequency_hz,49,0.120201,unshaped_filtered_pd,0.497926,0.0170261,15.9946,7.47803,3.31443,0.0630003,23.2832,-78.2846
disturbance_frequency_hz,49,0.120201,fourth_standard_pd,0.0519633,0.00140467,16.7016,8.11916,3.69596,0.173183,24.284,-66.868
disturbance_frequency_hz,49,0.120201,fourth_filtered_pd,0.0496052,0.00109297,16.6868,8.11981,3.69632,0.174005,24.2849,-66.8491
disturbance_frequency_hz,50,1.21129,unshaped_standard_pd,0.553013,0.0191191,15.5777,7.4721,0.00162935,0.139363,-46.8631,-68.495
disturbance_frequency_hz,50,1.21129,unshaped_filtered_pd,0.497981,0.0170221,16.005,7.47807,0.00161757,0.135103,-46.9273,-68.7155
disturbance_frequency_hz,50,1.21129,fourth_standard_pd,0.0520196,0.00135399,16.6951,8.11931,0.00161669,0.00321041,-47.5401,-101.576
disturbance_frequency_hz,50,1.21129,fourth_filtered_pd,0.049643,0.00107719,16.6809,8.11992,0.00161929,0.00303095,-47.591,-101.976
disturbance_frequency_hz,51,26.1392,unshaped_standard_pd,0.552974,0.0191192,15.5926,7.47213,6.36197e-07,0.000398141,-127.829,-133.345
disturbance_frequency_hz,51,26.1392,unshaped_filtered_pd,0.497918,0.0170222,15.9934,7.4781,5.98641e-07,0.000364473,-127.938,-132.197
disturbance_frequency_hz,51,26.1392,fourth_standard_pd,0.0520114,0.00135375,16.7114,8.11931,5.86388e-07,3.59097e-05,-127.888,-149.603
disturbance_frequency_hz,51,26.1392,fourth_filtered_pd,0.0496306,0.00107672,16.6971,8.11992,5.90037e-07,2.30666e-05,-127.941,-159.675
disturbance_frequency_hz,52,6.49625,unshaped_standard_pd,0.552974,0.0191192,15.5846,7.47214,3.84676e-05,0.00577716,-91.3192,-105.285
disturbance_frequency_hz,52,6.49625,unshaped_filtered_pd,0.497917,0.0170222,15.9878,7.47812,3.42706e-05,0.00485216,-87.5347,-102.656
disturbance_frequency_hz,52,6.49625,fourth_standard_pd,0.0520111,0.00135375,16.7097,8.11931,2.23327e-05,0.00039341,-91.0859,-130.287
disturbance_frequency_hz,52,6.49625,fourth_filtered_pd,0.0496304,0.00107671,16.6926,8.11992,2.23557e-05,0.000357025,-91.1092,-129.551
disturbance_frequency_hz,53,0.437958,unshaped_standard_pd,0.552383,0.0190959,15.5853,7.47212,0.0354952,1.55587,-20.8788,-46.2346
disturbance_frequency_hz,53,0.437958,unshaped_filtered_pd,0.497115,0.0169904,15.9949,7.47808,0.0355232,1.54902,-21.0166,-46.9213
disturbance_frequency_hz,53,0.437958,fourth_standard_pd,0.0557822,0.00148783,16.6991,8.11931,0.03516,0.12989,-20.8014,-68.021
disturbance_frequency_hz,53,0.437958,fourth_filtered_pd,0.0518268,0.00117329,16.6851,8.11992,0.0351661,0.130714,-20.8048,-68.2343
disturbance_frequency_hz,54,20.0277,unshaped_standard_pd,0.552974,0.0191192,15.5856,7.47213,1.61642e-06,0.00073343,-120.48,-126.117
disturbance_frequency_hz,54,20.0277,unshaped_filtered_pd,0.497918,0.0170222,15.9899,7.4781,1.43149e-06,0.00058217,-120.821,-134.537
disturbance_frequency_hz,54,20.0277,fourth_standard_pd,0.0520114,0.00135375,16.7111,8.11931,1.34132e-06,6.38557e-05,-120.508,-147.519
disturbance_frequency_hz,54,20.0277,fourth_filtered_pd,0.0496306,0.00107672,16.6946,8.11992,1.34773e-06,4.53347e-05,-120.624,-153.905
disturbance_frequency_hz,55,0.869614,unshaped_standard_pd,0.552961,0.0191196,15.5937,7.47209,0.00705797,0.432343,-33.936,-58.2941
disturbance_frequency_hz,55,0.869614,unshaped_filtered_pd,0.497899,0.0170225,15.9893,7.47807,0.0062747,0.368877,-35.2512,-60.3643
disturbance_frequency_hz,55,0.869614,fourth_standard_pd,0.0520512,0.00135367,16.7065,8.11931,0.0038526,0.0237028,-38.9303,-84.3015
disturbance_frequency_hz,55,0.869614,fourth_filtered_pd,0.0496676,0.0010766,16.6912,8.11992,0.00385294,0.0206093,-38.9373,-86.4905
disturbance_frequency_hz,56,20.0979,unshaped_standard_pd,0.552974,0.0191192,15.5855,7.47213,1.59709e-06,0.000728482,-116.703,-120.1
disturbance_frequency_hz,56,20.0979,unshaped_filtered_pd,0.497918,0.0170222,15.9984,7.4781,1.41268e-06,0.000581632,-120.203,-136.283
disturbance_frequency_hz,56,20.0979,fourth_standard_pd,0.0520114,0.00135375,16.7116,8.11931,1.32143e-06,6.51058e-05,-120.847,-143.309
disturbance_frequency_hz,56,20.0979,fourth_filtered_pd,0.0496306,0.00107672,16.6962,8.11992,1.32758e-06,4.34534e-05,-120.51,-158.705
disturbance_frequency_hz,57,0.640973,unshaped_standard_pd,0.552933,0.0191181,15.5938,7.47214,0.00842157,0.262846,-30.6133,-61.7171
disturbance_frequency_hz,57,0.640973,unshaped_filtered_pd,0.497875,0.0170207,15.9972,7.47809,0.00838625,0.24881,-30.637,-62.3139
disturbance_frequency_hz,57,0.640973,fourth_standard_pd,0.0522485,0.00135579,16.7111,8.1193,0.00848418,0.0140208,-30.4495,-88.0341
disturbance_frequency_hz,57,0.640973,fourth_filtered_pd,0.0498259,0.00107947,16.6953,8.11992,0.00848065,0.013062,-30.4432,-87.6157
disturbance_frequency_hz,58,3.91973,unshaped_standard_pd,0.552973,0.0191192,15.5955,7.47211,9.67933e-05,0.00750581,-79.1916,-100.719
disturbance_frequency_hz,58,3.91973,unshaped_filtered_pd,0.497915,0.0170222,15.9963,7.47809,0.000119158,0.0110293,-79.8818,-98.5187
disturbance_frequency_hz,58,3.91973,fourth_standard_pd,0.0520101,0.00135377,16.7078,8.11931,7.90014e-05,0.000708802,-77.7539,-118.107
disturbance_frequency_hz,58,3.91973,fourth_filtered_pd,0.0496292,0.00107668,16.6911,8.11992,7.89688e-05,0.000883653,-77.8923,-118.142
disturbance_frequency_hz,59,1.1785,unshaped_standard_pd,0.553011,0.0191191,15.5953,7.47211,0.00187754,0.123362,-47.0625,-69.7606
disturbance_frequency_hz,59,1.1785,unshaped_filtered_pd,0.497963,0.0170221,15.9909,7.47808,0.0018623,0.123993,-47.121,-69.6134
disturbance_frequency_hz,59,1.1785,fourth_standard_pd,0.0520143,0.00135395,16.7039,8.11931,0.00183247,0.00320901,-46.5458,-101.463
disturbance_frequency_hz,59,1.1785,fourth_filtered_pd,0.0496277,0.00107699,16.6889,8.11992,0.00182968,0.00302075,-46.4954,-102.144
disturbance_frequency_hz,60,0.551753,unshaped_standard_pd,0.552925,0.0191156,15.579,7.47215,0.0138869,0.318167,-26.1655,-58.6542
disturbance_frequency_hz,60,0.551753,unshaped_filtered_pd,0.497925,0.0170204,15.9941,7.47814,0.0138211,0.280567,-26.1801,-59.8797
disturbance_frequency_hz,60,0.551753,fourth_standard_pd,0.0518419,0.001355,16.694,8.11929,0.0138038,0.0339684,-26.0946,-77.6054
disturbance_frequency_hz,60,0.551753,fourth_filtered_pd,0.0494737,0.00107814,16.6799,8.1199,0.0138026,0.0364732,-26.0979,-76.9392
disturbance_frequency_hz,61,24.7054,unshaped_standard_pd,0.552974,0.0191192,15.5951,7.47213,7.72138e-07,0.000420451,-127.161,-133.263
disturbance_frequency_hz,61,24.7054,unshaped_filtered_pd,0.497918,0.0170222,15.9993,7.4781,7.21013e-07,0.000420029,-128.092,-128.812
disturbance_frequency_hz,61,24.7054,fourth_standard_pd,0.0520114,0.00135375,16.7089,8.11931,6.99204e-07,3.99277e-05,-126.968,-154.149
disturbance_frequency_hz,61,24.7054,fourth_filtered_pd,0.0496306,0.00107672,16.6944,8.11992,7.03441e-07,2.88472e-05,-126.931,-152.078
disturbance_frequency_hz,62,0.320856,unshaped_standard_pd,0.553106,0.0191262,15.5857,7.47195,0.0781762,0.519172,-13.6651,-53.5199
disturbance_frequency_hz,62,0.320856,unshaped_filtered_pd,0.498097,0.0170301,15.9911,7.47796,0.0780019,0.594552,-13.6729,-52.2225
disturbance_frequency_hz,62,0.320856,fourth_standard_pd,0.0520041,0.00134856,16.7035,8.11935,0.0827939,0.182028,-14.4492,-65.6138
disturbance_frequency_hz,62,0.320856,fourth_filtered_pd,0.049588,0.00107015,16.6871,8.11996,0.0828682,0.185162,-14.4604,-65.4631
disturbance_frequency_hz,63,0.169396,unshaped_standard_pd,0.552961,0.019116,15.5828,7.47203,0.811435,0.10998,10.7992,-72.0065
disturbance_frequency_hz,63,0.169396,unshaped_filtered_pd,0.497908,0.0170205,15.9977,7.47803,0.811216,0.114028,10.7966,-71.781
disturbance_frequency_hz,63,0.169396,fourth_standard_pd,0.0520705,0.00136705,16.6964,8.11934,0.791881,0.260075,10.6446,-63.8821
disturbance_frequency_hz,63,0.169396,fourth_filtered_pd,0.0496506,0.00108672,16.6837,8.11994,0.791783,0.262049,10.6432,-63.8316
disturbance_frequency_hz,64,0.837241,unshaped_standard_pd,0.552962,0.0191195,15.5798,7.4722,0.00705884,0.432292,-32.1043,-56.2973
disturbance_frequency_hz,64,0.837241,unshaped_filtered_pd,0.497902,0.0170224,16.0048,7.47816,0.0062754,0.368798,-32.9451,-57.291
disturbance_frequency_hz,64,0.837241,fourth_standard_pd,0.0520721,0.00135429,16.6934,8.11931,0.00385275,0.0236787,-37.5569,-81.0796
disturbance_frequency_hz,64,0.837241,fourth_filtered_pd,0.0496789,0.00107705,16.6795,8.11992,0.00385317,0.0205754,-37.5512,-81.9019
disturbance_frequency_hz,65,8.64742,unshaped_standard_pd,0.552975,0.0191192,15.5792,7.47212,1.86508e-05,0.00325683,-98.694,-114.915
disturbance_frequency_hz,65,8.64742,unshaped_filtered_pd,0.497917,0.0170222,15.997,7.4781,1.58885e-05,0.00268686,-95.0736,-118.459
disturbance_frequency_hz,65,8.64742,fourth_standard_pd,0.0520111,0.00135375,16.7115,8.11931,1.08367e-05,0.000259278,-98.5406,-134.084
disturbance_frequency_hz,65,8.64742,fourth_filtered_pd,0.0496302,0.00107671,16.6975,8.11992,1.08291e-05,0.000227561,-98.6952,-137.906
disturbance_frequency_hz,66,15.1089,unshaped_standard_pd,0.552974,0.0191192,15.5948,7.47213,3.5625e-06,0.00100729,-107.996,-114.175
disturbance_frequency_hz,66,15.1089,unshaped_filtered_pd,0.497918,0.0170222,16.0041,7.4781,3.24875e-06,0.00104686,-112.281,-129.231
disturbance_frequency_hz,66,15.1089,fourth_standard_pd,0.0520113,0.00135375,16.7119,8.11931,2.74597e-06,9.48198e-05,-113.346,-136.563
disturbance_frequency_hz,66,15.1089,fourth_filtered_pd,0.0496305,0.00107672,16.6966,8.11992,2.7532e-06,8.28636e-05,-113.127,-144.204
disturbance_frequency_hz,67,49.611,unshaped_standard_pd,0.552974,0.0191192,15.5875,7.47213,8.30556e-09,0.00012624,-165.417,-140.365
disturbance_frequency_hz,67,49.611,unshaped_filtered_pd,0.497918,0.0170222,16.0026,7.4781,7.93914e-09,8.11184e-05,-166.271,-154.023
disturbance_frequency_hz,67,49.611,fourth_standard_pd,0.0520115,0.00135375,16.7074,8.11931,1.23196e-08,8.51198e-06,-160.395,-177.831
disturbance_frequency_hz,67,49.611,fourth_filtered_pd,0.0496307,0.00107672,16.6928,8.11992,1.02187e-08,2.57112e-06,-163.918,-188.898
disturbance_frequency_hz,68,0.630772,unshaped_standard_pd,0.553022,0.0191223,15.594,7.47226,0.0108227,0.260026,-30.6123,-61.7263
disturbance_frequency_hz,68,0.630772,unshaped_filtered_pd,0.49793,0.0170248,15.99,7.47821,0.0107469,0.239095,-30.6348,-62.3183
disturbance_frequency_hz,68,0.630772,fourth_standard_pd,0.0520315,0.00135352,16.7071,8.11928,0.0107017,0.0193616,-30.4483,-88.6896
disturbance_frequency_hz,68,0.630772,fourth_filtered_pd,0.0496819,0.00107584,16.6932,8.1199,0.0107078,0.0203855,-30.4411,-88.4051
disturbance_frequency_hz,69,1.26189,unshaped_standard_pd,0.552922,0.0191194,15.5768,7.4721,0.00149688,0.14307,-48.5301,-68.2114
disturbance_frequency_hz,69,1.26189,unshaped_filtered_pd,0.49789,0.0170225,15.994,7.47807,0.00148921,0.133613,-48.5973,-68.8487
disturbance_frequency_hz,69,1.26189,fourth_standard_pd,0.0519664,0.00135398,16.6999,8.11931,0.00143927,0.00327107,-48.6418,-101.405
disturbance_frequency_hz,69,1.26189,fourth_filtered_pd,0.0496012,0.00107707,16.686,8.11992,0.00143645,0.00306205,-48.6025,-101.827
disturbance_frequency_hz,70,0.234033,unshaped_standard_pd,0.553025,0.0191168,15.581,7.47223,0.290834,0.168609,-5.72192,-63.9781
disturbance_frequency_hz,70,0.234033,unshaped_filtered_pd,0.497959,0.0170207,15.9976,7.47814,0.290826,0.175498,-5.71874,-63.6408
disturbance_frequency_hz,70,0.234033,fourth_standard_pd,0.0521307,0.00136847,16.6993,8.11927,0.276543,0.271255,-4.89951,-62.7398
disturbance_frequency_hz,70,0.234033,fourth_filtered_pd,0.0496888,0.00108284,16.6862,8.11991,0.276579,0.273466,-4.90169,-62.6828
disturbance_frequency_hz,71,3.56092,unshaped_standard_pd,0.552974,0.0191192,15.5957,7.47215,0.000143178,0.017186,-74.3305,-90.2555
disturbance_frequency_hz,71,3.56092,unshaped_filtered_pd,0.497918,0.0170222,16.0071,7.47813,0.000115219,0.0134329,-74.7983,-91.8938
disturbance_frequency_hz,71,3.56092,fourth_standard_pd,0.0520117,0.00135375,16.7042,8.11931,9.9039e-05,0.000988572,-75.495,-115.187
disturbance_frequency_hz,71,3.56092,fourth_filtered_pd,0.0496298,0.00107667,16.6925,8.11992,9.88988e-05,0.000685816,-75.4989,-118.074
disturbance_frequency_hz,72,49.2537,unshaped_standard_pd,0.552974,0.0191192,15.5875,7.47213,1.11563e-08,0.000140553,-163.383,-138.955
disturbance_frequency_hz,72,49.2537,unshaped_filtered_pd,0.497918,0.0170222,15.9985,7.4781,1.07047e-08,9.72389e-05,-164.112,-139.589
disturbance_frequency_hz,72,49.2537,fourth_standard_pd,0.0520115,0.00135375,16.7088,8.11931,1.48689e-08,9.82501e-06,-159.825,-161.155
disturbance_frequency_hz,72,49.2537,fourth_filtered_pd,0.0496307,0.00107672,16.6933,8.11992,1.28363e-08,3.00129e-06,-161.358,-174.174
disturbance_frequency_hz,73,7.79214,unshaped_standard_pd,0.552974,0.0191192,15.5959,7.47212,2.54288e-05,0.00398392,-95.0359,-111.4
disturbance_frequency_hz,73,7.79214,unshaped_filtered_pd,0.497918,0.0170222,15.9886,7.47809,1.95175e-05,0.00284398,-94.1341,-115.821
disturbance_frequency_hz,73,7.79214,fourth_standard_pd,0.0520111,0.00135375,16.7048,8.11931,1.4379e-05,0.000315605,-95.8763,-135.79
disturbance_frequency_hz,73,7.79214,fourth_filtered_pd,0.0496307,0.00107671,16.6916,8.11992,1.43713e-05,0.000263812,-95.7672,-134.313
disturbance_frequency_hz,74,4.04075,unshaped_standard_pd,0.552974,0.0191192,15.5949,7.47214,0.000132534,0.012684,-76.2312,-96.8983
disturbance_frequency_hz,74,4.04075,unshaped_filtered_pd,0.497918,0.0170222,15.9935,7.47811,0.000130358,0.0130136,-71.7509,-92.0611
disturbance_frequency_hz,74,4.04075,fourth_standard_pd,0.0520113,0.00135376,16.7119,8.11931,7.32933e-05,0.000745068,-78.8833,-121.341
disturbance_frequency_hz,74,4.04075,fourth_filtered_pd,0.0496303,0.00107669,16.6978,8.11992,7.33928e-05,0.000870336,-78.8417,-115.163
disturbance_frequency_hz,75,1.14549,unshaped_standard_pd,0.553013,0.0191191,15.5758,7.4721,0.00158699,0.0910762,-44.9709,-71.9124
disturbance_frequency_hz,75,1.14549,unshaped_filtered_pd,0.497958,0.017022,16.0025,7.47807,0.00157369,0.093764,-45.0526,-71.493
disturbance_frequency_hz,75,1.14549,fourth_standard_pd,0.0520117,0.00135398,16.7063,8.11931,0.00158017,0.0026219,-45.3909,-101.624
disturbance_frequency_hz,75,1.14549,fourth_filtered_pd,0.0496256,0.00107714,16.692,8.11992,0.00158015,0.00245895,-45.4294,-102.042
disturbance_frequency_hz,76,29.5368,unshaped_standard_pd,0.552974,0.0191192,15.5931,7.47213,4.12367e-07,0.000294861,-131.091,-133.869
disturbance_frequency_hz,76,29.5368,unshaped_filtered_pd,0.497918,0.0170222,15.9948,7.4781,3.97143e-07,0.000280939,-131.004,-129.44
disturbance_frequency_hz,76,29.5368,fourth_standard_pd,0.0520114,0.00135375,16.7116,8.11931,3.93601e-07,2.53444e-05,-130.984,-162.557
disturbance_frequency_hz,76,29.5368,fourth_filtered_pd,0.0496306,0.00107672,16.6972,8.11992,3.96059e-07,1.76547e-05,-130.829,-157.865
disturbance_frequency_hz,77,2.19363,unshaped_standard_pd,0.552958,0.0191192,15.5938,7.47211,0.000380986,0.0188275,-62.2125,-87.8172
disturbance_frequency_hz,77,2.19363,unshaped_filtered_pd,0.4979,0.0170223,16.0021,7.47808,0.000378818,0.019075,-62.3099,-88.1771
disturbance_frequency_hz,77,2.19363,fourth_standard_pd,0.052017,0.00135375,16.6984,8.11931,0.000357574,0.00190267,-62.8562,-108.033
disturbance_frequency_hz,77,2.19363,fourth_filtered_pd,0.0496317,0.0010767,16.6846,8.11992,0.000357672,0.00171551,-62.8838,-109.18
disturbance_frequency_hz,78,0.23049,unshaped_standard_pd,0.553112,0.0191195,15.5834,7.47235,0.290837,0.168624,-5.72225,-63.982
disturbance_frequency_hz,78,0.23049,unshaped_filtered_pd,0.498032,0.0170226,15.9995,7.47823,0.290828,0.175536,-5.71892,-63.6413
disturbance_frequency_hz,78,0.23049,fourth_standard_pd,0.0520402,0.00137362,16.6967,8.1192,0.276545,0.270894,-4.90013,-62.749
disturbance_frequency_hz,78,0.23049,fourth_filtered_pd,0.049608,0.00108101,16.6842,8.11986,0.276581,0.273204,-4.90216,-62.6892
disturbance_frequency_hz,79,0.968602,unshaped_standard_pd,0.552948,0.0191195,15.5763,7.47221,0.00328571,0.176711,-41.1135,-68.2283
disturbance_frequency_hz,79,0.968602,unshaped_filtered_pd,0.497888,0.0170225,16.0074,7.47817,0.00303452,0.139224,-41.4585,-69.9849
disturbance_frequency_hz,79,0.968602,fourth_standard_pd,0.0520301,0.00135384,16.7116,8.1193,0.00277894,0.00664104,-41.7186,-98.066
disturbance_frequency_hz,79,0.968602,fourth_filtered_pd,0.0496467,0.00107657,16.6971,8.11992,0.00278151,0.00521607,-41.6917,-98.7375
disturbance_frequency_hz,80,0.151803,unshaped_standard_pd,0.552975,0.0191254,15.5909,7.47239,0.811436,0.10988,10.7991,-71.9896
disturbance_frequency_hz,80,0.151803,unshaped_filtered_pd,0.497917,0.0170253,16.0009,7.47827,0.811216,0.114018,10.7965,-71.7662
disturbance_frequency_hz,80,0.151803,fourth_standard_pd,0.05196,0.00137877,16.7008,8.11916,0.791867,0.26036,10.6444,-63.8802
disturbance_frequency_hz,80,0.151803,fourth_filtered_pd,0.0496073,0.00108924,16.6865,8.11981,0.791775,0.262265,10.643,-63.8299
disturbance_frequency_hz,81,0.350861,unshaped_standard_pd,0.552592,0.0191141,15.587,7.47221,0.0544298,1.21618,-13.6619,-53.5177
disturbance_frequency_hz,81,0.350861,unshaped_filtered_pd,0.497663,0.0170218,16.0051,7.47822,0.0545246,1.30705,-13.6705,-52.2049
disturbance_frequency_hz,81,0.350861,fourth_standard_pd,0.0520304,0.00134665,16.7014,8.11931,0.0508375,0.145311,-14.4465,-65.6796
disturbance_frequency_hz,81,0.350861,fourth_filtered_pd,0.0496688,0.00106984,16.6884,8.11991,0.0507978,0.149582,-14.4584,-65.5214
disturbance_frequency_hz,82,0.111606,unshaped_standard_pd,0.55295,0.0191222,15.5824,7.47187,3.31427,0.0616355,23.2827,-78.345
disturbance_frequency_hz,82,0.111606,unshaped_filtered_pd,0.497896,0.0170237,15.9959,7.47792,3.31446,0.0630343,23.2833,-78.282
disturbance_frequency_hz,82,0.111606,fourth_standard_pd,0.0520279,0.0013518,16.6988,8.11906,3.69601,0.173149,24.2841,-66.8704
disturbance_frequency_hz,82,0.111606,fourth_filtered_pd,0.0496739,0.00110906,16.685,8.11974,3.69635,0.173981,24.285,-66.8508
disturbance_frequency_hz,83,1.67259,unshaped_standard_pd,0.552953,0.0191193,15.5788,7.47211,0.00131222,0.0995148,-48.6063,-70.7834
disturbance_frequency_hz,83,1.67259,unshaped_filtered_pd,0.497893,0.0170222,15.9893,7.47808,0.0011895,0.0899727,-49.4581,-71.7128
disturbance_frequency_hz,83,1.67259,fourth_standard_pd,0.0520109,0.00135412,16.7074,8.11931,0.00064117,0.00545513,-55.479,-95.6143
disturbance_frequency_hz,83,1.67259,fourth_filtered_pd,0.049622,0.00107735,16.6933,8.11992,0.000641192,0.00514271,-55.4605,-96.4501
disturbance_frequency_hz,84,5.15947,unshaped_standard_pd,0.552974,0.0191192,15.5934,7.47214,8.07261e-05,0.0100601,-83.7096,-100.686
disturbance_frequency_hz,84,5.15947,unshaped_filtered_pd,0.497918,0.0170222,16.0004,7.47812,6.6467e-05,0.00761941,-85.9121,-103.025
disturbance_frequency_hz,84,5.15947,fourth_standard_pd,0.0520112,0.00135375,16.701,8.11931,3.92208e-05,0.000659052,-85.2267,-120.177
disturbance_frequency_hz,84,5.15947,fourth_filtered_pd,0.0496305,0.00107673,16.6876,8.11992,3.91888e-05,0.000517427,-85.2566,-123.83
disturbance_frequency_hz,85,0.844376,unshaped_standard_pd,0.552988,0.0191187,15.5761,7.47211,0.00705716,0.432162,-32.1063,-56.2976
disturbance_frequency_hz,85,0.844376,unshaped_filtered_pd,0.497935,0.0170217,16.0071,7.47807,0.00627343,0.368664,-32.9483,-57.2919
disturbance_frequency_hz,85,0.844376,fourth_standard_pd,0.0520187,0.00135391,16.6997,8.11931,0.00385262,0.0236268,-37.5603,-81.1201
disturbance_frequency_hz,85,0.844376,fourth_filtered_pd,0.0496321,0.00107733,16.6861,8.11992,0.00385322,0.0205187,-37.5544,-81.9391
disturbance_frequency_hz,86,1.36332,unshaped_standard_pd,0.552926,0.0191197,15.5929,7.47218,0.00119821,0.116888,-50.2788,-70.4074
disturbance_frequency_hz,86,1.36332,unshaped_filtered_pd,0.497866,0.0170227,15.9947,7.47814,0.00118868,0.101152,-50.4136,-71.7146
disturbance_frequency_hz,86,1.36332,fourth_standard_pd,0.0519892,0.00135441,16.7089,8.11931,0.00115046,0.00352138,-50.5458,-100.598
disturbance_frequency_hz,86,1.36332,fourth_filtered_pd,0.0496101,0.00107744,16.6947,8.11992,0.00114857,0.00314941,-50.5239,-101.655
disturbance_frequency_hz,87,38.804,unshaped_standard_pd,0.552974,0.0191192,15.5882,7.47213,1.4118e-07,0.00018333,-139.769,-137.787
disturbance_frequency_hz,87,38.804,unshaped_filtered_pd,0.497918,0.0170222,16.0002,7.4781,1.39491e-07,0.000134458,-140.098,-144.123
disturbance_frequency_hz,87,38.804,fourth_standard_pd,0.0520114,0.00135375,16.7113,8.11931,1.40314e-07,1.47668e-05,-140.23,-157.313
disturbance_frequency_hz,87,38.804,fourth_filtered_pd,0.0496307,0.00107672,16.6969,8.11992,1.41168e-07,7.45102e-06,-139.873,-164.963
disturbance_frequency_hz,88,10.7035,unshaped_standard_pd,0.552974,0.0191192,15.5955,7.47213,9.20905e-06,0.00187576,-102.776,-117.656
disturbance_frequency_hz,88,10.7035,unshaped_filtered_pd,0.497918,0.0170222,15.9875,7.47811,8.41024e-06,0.00163185,-98.1243,-108.395
disturbance_frequency_hz,88,10.7035,fourth_standard_pd,0.0520113,0.00135375,16.7078,8.11931,6.4697e-06,0.000182808,-104.153,-138.599
disturbance_frequency_hz,88,10.7035,fourth_filtered_pd,0.0496305,0.00107671,16.6919,8.11992,6.47771e-06,0.000136908,-103.961,-129.409
disturbance_frequency_hz,89,2.88241,unshaped_standard_pd,0.552969,0.0191192,15.5809,7.47212,0.0001655,0.0114329,-68.9787,-95.3551
disturbance_frequency_hz,89,2.88241,unshaped_filtered_pd,0.497899,0.0170222,16.0077,7.47809,0.000164471,0.0107303,-68.9639,-94.9204
disturbance_frequency_hz,89,2.88241,fourth_standard_pd,0.0520132,0.00135374,16.7098,8.11931,0.000158012,0.00107995,-70.0249,-113.466
disturbance_frequency_hz,89,2.88241,fourth_filtered_pd,0.0496371,0.00107674,16.6948,8.11992,0.000158092,0.000922315,-69.8928,-114.335
disturbance_frequency_hz,90,0.586094,unshaped_standard_pd,0.552972,0.0191176,15.5898,7.47204,0.0153374,0.366577,-28.1677,-61.4396
disturbance_frequency_hz,90,0.586094,unshaped_filtered_pd,0.497953,0.0170216,16.003,7.47802,0.0152697,0.328131,-28.2469,-62.2949
disturbance_frequency_hz,90,0.586094,fourth_standard_pd,0.0517894,0.00135409,16.7107,8.11931,0.0153188,0.0369408,-28.4202,-81.6031
disturbance_frequency_hz,90,0.586094,fourth_filtered_pd,0.0494213,0.00107727,16.6946,8.11993,0.015319,0.0393406,-28.4115,-81.1499
disturbance_frequency_hz,91,26.3613,unshaped_standard_pd,0.552974,0.0191192,15.592,7.47213,6.16172e-07,0.000367644,-129.92,-134.579
disturbance_frequency_hz,91,26.3613,unshaped_filtered_pd,0.497918,0.0170222,16.0072,7.4781,5.82352e-07,0.000359828,-130.859,-132.104
disturbance_frequency_hz,91,26.3613,fourth_standard_pd,0.0520114,0.00135375,16.7102,8.11931,5.69429e-07,3.30358e-05,-128.761,-160.563
