factor,sample_index,factor_value,combo,rms_vibration_mm,rms_pointing_error_deg,peak_torque_nm,rms_torque_nm,pointing_band_rms_deg,vibration_band_rms_mm,pointing_psd_at_f0_db,vibration_psd_at_f0_db
sensor_noise_frequency_hz,43,1.26205,fourth_standard_pd,0.428926,0.0143173,21.6488,8.83572,0.00150114,0.0395288,-45.4709,-78.1632
sensor_noise_frequency_hz,43,1.26205,fourth_filtered_pd,0.634677,0.0210596,24.058,9.60977,0.0015821,0.0571653,-44.3916,-74.9555
sensor_noise_frequency_hz,44,0.179431,unshaped_standard_pd,0.93594,0.11187,18.805,7.94291,0.805653,0.276728,2.80223,-60.4583
sensor_noise_frequency_hz,44,0.179431,unshaped_filtered_pd,0.904189,0.112404,18.9224,7.95627,0.805637,0.290695,2.81874,-59.8352
sensor_noise_frequency_hz,44,0.179431,fourth_standard_pd,0.6612,0.11044,19.7209,8.45347,0.783039,0.452487,2.10574,-54.2473
sensor_noise_frequency_hz,44,0.179431,fourth_filtered_pd,0.664686,0.111125,19.7921,8.46574,0.783058,0.45905,2.12377,-54.118
sensor_noise_frequency_hz,45,25.1858,unshaped_standard_pd,0.552954,0.0191187,20.2427,8.29564,1.11873e-05,0.000845025,-91.6463,-116.872
sensor_noise_frequency_hz,45,25.1858,unshaped_filtered_pd,0.497914,0.0170222,17.8157,7.62502,4.62648e-06,0.000474907,-99.146,-124.266
sensor_noise_frequency_hz,45,25.1858,fourth_standard_pd,0.0519868,0.00135421,21.7139,8.88181,1.12251e-05,0.000673428,-89.9549,-117.12
sensor_noise_frequency_hz,45,25.1858,fourth_filtered_pd,0.049603,0.00107724,18.7341,8.25498,4.77641e-06,0.000286911,-97.5721,-124.766
sensor_noise_frequency_hz,46,1.16443,unshaped_standard_pd,0.613085,0.022075,19.1598,8.22925,0.00218654,0.130227,-41.3647,-69.9657
sensor_noise_frequency_hz,46,1.16443,unshaped_filtered_pd,0.655319,0.0238382,21.8382,9.11463,0.00259931,0.134893,-39.3802,-69.7623
sensor_noise_frequency_hz,46,1.16443,fourth_standard_pd,0.331168,0.0113127,21.6969,8.85389,0.00224389,0.0383447,-40.8081,-78.5319
sensor_noise_frequency_hz,46,1.16443,fourth_filtered_pd,0.497213,0.016882,24.1874,9.69357,0.00266807,0.0573482,-38.9873,-75.0191
sensor_noise_frequency_hz,47,6.95452,unshaped_standard_pd,0.552782,0.0191197,20.4285,8.29092,0.000114865,0.00926645,-69.6654,-92.9158
sensor_noise_frequency_hz,47,6.95452,unshaped_filtered_pd,0.497632,0.0170263,21.2611,8.41276,0.000121061,0.00887622,-68.6803,-92.4474
sensor_noise_frequency_hz,47,6.95452,fourth_standard_pd,0.0521714,0.00139144,21.7673,8.88015,0.000112458,0.0073979,-69.4475,-93.7169
sensor_noise_frequency_hz,47,6.95452,fourth_filtered_pd,0.0498241,0.00112971,22.1181,8.98651,0.000119477,0.00789718,-69.1823,-93.1839
sensor_noise_frequency_hz,48,0.253021,unshaped_standard_pd,1.2737,0.0778018,19.3353,8.11173,0.140022,0.911441,-5.03013,-50.2716
sensor_noise_frequency_hz,48,0.253021,unshaped_filtered_pd,1.35133,0.0844354,20.4771,8.2276,0.140884,0.995754,-4.9826,-49.6667
sensor_noise_frequency_hz,48,0.253021,fourth_standard_pd,1.13833,0.0759545,20.6664,8.61017,0.149161,0.892467,-4.54118,-51.4085
sensor_noise_frequency_hz,48,0.253021,fourth_filtered_pd,1.24891,0.0831922,21.0923,8.7122,0.149667,0.980617,-4.52264,-50.5075
sensor_noise_frequency_hz,49,39.3726,unshaped_standard_pd,0.552967,0.019119,20.6284,8.29511,2.96037e-06,0.000266162,-103.857,-128.482
sensor_noise_frequency_hz,49,39.3726,unshaped_filtered_pd,0.497916,0.0170222,17.5071,7.56379,9.30384e-07,0.000159469,-113.999,-133.405
sensor_noise_frequency_hz,49,39.3726,fourth_standard_pd,0.0520053,0.00135391,21.7725,8.88201,3.03787e-06,0.000186603,-101.807,-128.855
sensor_noise_frequency_hz,49,39.3726,fourth_filtered_pd,0.0496234,0.00107685,18.2719,8.19883,9.67335e-07,6.01223e-05,-112.233,-138.869
sensor_noise_frequency_hz,50,0.303116,unshaped_standard_pd,1.74455,0.0744186,20.0552,8.09134,0.0791245,1.37804,-11.1995,-46.0725
sensor_noise_frequency_hz,50,0.303116,unshaped_filtered_pd,2.02027,0.0869546,21.1037,8.36921,0.0783532,1.62852,-11.8171,-44.5927
sensor_noise_frequency_hz,50,0.303116,fourth_standard_pd,1.631,0.0712649,21.1298,8.73643,0.0847533,1.54629,-9.94877,-45.7134
sensor_noise_frequency_hz,50,0.303116,fourth_filtered_pd,1.93931,0.0845637,22.1426,8.9674,0.0838642,1.791,-10.401,-44.4111
sensor_noise_frequency_hz,51,0.345587,unshaped_standard_pd,2.60975,0.0910524,18.2558,8.19927,0.0567615,2.75917,-13.1843,-41.7326
sensor_noise_frequency_hz,51,0.345587,unshaped_filtered_pd,3.28885,0.115153,19.6146,8.62394,0.057968,2.90481,-12.9985,-40.8713
sensor_noise_frequency_hz,51,0.345587,fourth_standard_pd,2.4552,0.0867702,21.4253,8.77948,0.0535073,2.48192,-13.8645,-41.538
sensor_noise_frequency_hz,51,0.345587,fourth_filtered_pd,3.15382,0.111736,22.943,9.19005,0.0549253,3.02449,-13.5934,-39.8702
sensor_noise_frequency_hz,52,20.8146,unshaped_standard_pd,0.552944,0.0191185,20.6262,8.29434,1.71739e-05,0.00127953,-88.329,-112.717
sensor_noise_frequency_hz,52,20.8146,unshaped_filtered_pd,0.49791,0.0170223,18.3601,7.67373,8.24322e-06,0.000754265,-94.5204,-119.76
sensor_noise_frequency_hz,52,20.8146,fourth_standard_pd,0.0519786,0.00135457,21.7883,8.88174,1.68702e-05,0.0010197,-86.8524,-113.483
sensor_noise_frequency_hz,52,20.8146,fourth_filtered_pd,0.049588,0.00107738,19.0906,8.29997,8.4125e-06,0.000500206,-93.0612,-119.881
sensor_noise_frequency_hz,53,29.0425,unshaped_standard_pd,0.552957,0.0191188,20.4561,8.29515,7.87906e-06,0.000590869,-94.8208,-120.311
sensor_noise_frequency_hz,53,29.0425,unshaped_filtered_pd,0.497914,0.0170222,17.8353,7.59812,2.93738e-06,0.000316986,-103.278,-127.925
sensor_noise_frequency_hz,53,29.0425,fourth_standard_pd,0.0519923,0.00135413,21.7738,8.88186,8.00554e-06,0.000480428,-92.9415,-120.188
sensor_noise_frequency_hz,53,29.0425,fourth_filtered_pd,0.0496089,0.00107709,18.5792,8.23058,3.04864e-06,0.000185222,-101.616,-128.705
sensor_noise_frequency_hz,54,0.373749,unshaped_standard_pd,3.71992,0.124087,19.9402,8.20677,0.0550607,2.85238,-16.4327,-41.1052
sensor_noise_frequency_hz,54,0.373749,unshaped_filtered_pd,5.04257,0.168358,21.522,8.82142,0.0557655,3.08269,-15.7545,-40.1401
sensor_noise_frequency_hz,54,0.373749,fourth_standard_pd,3.5756,0.119394,21.4157,8.78607,0.0514283,3.17558,-16.604,-39.1931
sensor_noise_frequency_hz,54,0.373749,fourth_filtered_pd,4.90148,0.163787,23.2543,9.32588,0.0519732,3.44304,-16.0032,-38.526
sensor_noise_frequency_hz,55,1.85344,unshaped_standard_pd,0.575912,0.0213222,20.3237,8.22375,0.00224405,0.167487,-40.9122,-65.6671
sensor_noise_frequency_hz,55,1.85344,unshaped_filtered_pd,0.582623,0.0221808,22.7794,9.08462,0.00326873,0.247798,-37.8766,-62.2251
sensor_noise_frequency_hz,55,1.85344,fourth_standard_pd,0.262896,0.00946569,21.4966,8.80437,0.00215964,0.158215,-41.1594,-66.1065
sensor_noise_frequency_hz,55,1.85344,fourth_filtered_pd,0.394844,0.0141607,23.9091,9.60523,0.00313666,0.236785,-38.1767,-62.6077
sensor_noise_frequency_hz,56,9.54291,unshaped_standard_pd,0.552957,0.0191181,20.6448,8.29537,8.37957e-05,0.00615955,-74.8382,-98.3648
sensor_noise_frequency_hz,56,9.54291,unshaped_filtered_pd,0.49789,0.0170228,20.2402,8.11461,7.19859e-05,0.00526933,-75.9705,-100.116
sensor_noise_frequency_hz,56,9.54291,fourth_standard_pd,0.0519383,0.00136418,21.7785,8.881,7.22699e-05,0.00476741,-74.6287,-99.4108
sensor_noise_frequency_hz,56,9.54291,fourth_filtered_pd,0.0495245,0.00108695,21.1245,8.70759,6.35213e-05,0.00418778,-76.1823,-100.638
sensor_noise_frequency_hz,57,23.4792,unshaped_standard_pd,0.552951,0.0191186,20.5736,8.29458,1.3145e-05,0.000988406,-90.2775,-114.732
sensor_noise_frequency_hz,57,23.4792,unshaped_filtered_pd,0.497913,0.0170223,18.199,7.64096,5.73024e-06,0.000560489,-97.3119,-122.357
sensor_noise_frequency_hz,57,23.4792,fourth_standard_pd,0.0519858,0.00135432,21.7776,8.88181,1.31027e-05,0.000787263,-88.6309,-115.613
sensor_noise_frequency_hz,57,23.4792,fourth_filtered_pd,0.0495974,0.00107724,18.8673,8.26975,5.90346e-06,0.000352532,-95.8033,-122.933
sensor_noise_frequency_hz,58,1.05451,unshaped_standard_pd,0.586904,0.0217039,19.7206,8.28949,0.00326533,0.100793,-39.9643,-70.1334
sensor_noise_frequency_hz,58,1.05451,unshaped_filtered_pd,0.605909,0.0229759,22.7805,9.20055,0.00413488,0.139967,-37.7578,-67.096
sensor_noise_frequency_hz,58,1.05451,fourth_standard_pd,0.287606,0.010319,21.6966,8.85448,0.00298016,0.0999119,-40.7194,-69.6754
sensor_noise_frequency_hz,58,1.05451,fourth_filtered_pd,0.430011,0.0153917,24.1948,9.69803,0.00378987,0.149359,-38.4199,-66.2153
sensor_noise_frequency_hz,59,2.48554,unshaped_standard_pd,0.556859,0.0194056,20.1762,8.27181,0.00111453,0.0828536,-48.1042,-71.5325
sensor_noise_frequency_hz,59,2.48554,unshaped_filtered_pd,0.508681,0.0177495,23.537,9.19487,0.00154378,0.113043,-45.225,-68.9734
sensor_noise_frequency_hz,59,2.48554,fourth_standard_pd,0.100468,0.00354907,21.7022,8.86035,0.000981681,0.0666232,-49.1613,-73.8915
sensor_noise_frequency_hz,59,2.48554,fourth_filtered_pd,0.139506,0.005052,24.2272,9.71926,0.00141358,0.100223,-46.1056,-70.3501
sensor_noise_frequency_hz,60,10.0432,unshaped_standard_pd,0.55292,0.0191181,20.5884,8.29363,7.48445e-05,0.00534308,-74.9914,-98.3872
sensor_noise_frequency_hz,60,10.0432,unshaped_filtered_pd,0.497916,0.0170226,20.1272,8.06751,6.24361e-05,0.00459121,-76.9855,-101.009
sensor_noise_frequency_hz,60,10.0432,fourth_standard_pd,0.0519452,0.00136228,21.7511,8.8811,6.55636e-05,0.00431618,-75.0329,-100.112
sensor_noise_frequency_hz,60,10.0432,fourth_filtered_pd,0.0495114,0.00108461,20.9017,8.66782,5.58065e-05,0.00366037,-77.2347,-101.578
sensor_noise_frequency_hz,61,9.40403,unshaped_standard_pd,0.55286,0.0191179,20.5188,8.29514,8.54777e-05,0.00604879,-74.3486,-99.3536
sensor_noise_frequency_hz,61,9.40403,unshaped_filtered_pd,0.497846,0.0170227,20.4739,8.12655,7.42634e-05,0.00555715,-75.3439,-100.451
sensor_noise_frequency_hz,61,9.40403,fourth_standard_pd,0.0519351,0.00136495,21.782,8.88098,7.43473e-05,0.00491118,-74.1707,-99.1601
sensor_noise_frequency_hz,61,9.40403,fourth_filtered_pd,0.0495056,0.00108791,21.16,8.71933,6.59386e-05,0.00434501,-75.7814,-100.158
sensor_noise_frequency_hz,62,12.9773,unshaped_standard_pd,0.552887,0.0191181,20.5989,8.29455,4.52679e-05,0.00333366,-79.305,-104.865
sensor_noise_frequency_hz,62,12.9773,unshaped_filtered_pd,0.497902,0.0170224,19.5138,7.88437,3.16986e-05,0.00243387,-82.6103,-107.788
sensor_noise_frequency_hz,62,12.9773,fourth_standard_pd,0.0519568,0.0013571,21.7537,8.88141,4.12394e-05,0.00261961,-78.7674,-104.606
sensor_noise_frequency_hz,62,12.9773,fourth_filtered_pd,0.0495448,0.00107942,20.2114,8.49657,2.99286e-05,0.00185908,-82.0781,-107.748
sensor_noise_frequency_hz,63,3.4533,unshaped_standard_pd,0.552483,0.0191721,20.4199,8.29206,0.00051086,0.0416787,-55.3782,-78.7157
sensor_noise_frequency_hz,63,3.4533,unshaped_filtered_pd,0.498165,0.0171526,22.6186,9.05281,0.000672004,0.0512973,-52.7369,-76.3955
sensor_noise_frequency_hz,63,3.4533,fourth_standard_pd,0.0624313,0.00197822,21.7562,8.87318,0.000471622,0.0313453,-55.6642,-80.7119
sensor_noise_frequency_hz,63,3.4533,fourth_filtered_pd,0.070979,0.00231306,23.8426,9.58359,0.000649464,0.0445551,-53.1857,-77.6587
sensor_noise_frequency_hz,64,0.191581,unshaped_standard_pd,0.933826,0.103593,18.3152,7.8833,0.80863,0.395458,2.51407,-55.8526
sensor_noise_frequency_hz,64,0.191581,unshaped_filtered_pd,0.911889,0.104964,19.0915,7.89848,0.808977,0.401991,2.45921,-55.6376
sensor_noise_frequency_hz,64,0.191581,fourth_standard_pd,0.736272,0.101956,19.9264,8.48616,0.789014,0.450744,1.81232,-54.347
sensor_noise_frequency_hz,64,0.191581,fourth_filtered_pd,0.748833,0.103822,20.0156,8.50264,0.789582,0.456346,1.74953,-54.2682
sensor_noise_frequency_hz,65,27.5294,unshaped_standard_pd,0.552956,0.0191187,20.5912,8.29488,9.01187e-06,0.000681715,-93.5004,-118.669
sensor_noise_frequency_hz,65,27.5294,unshaped_filtered_pd,0.497915,0.0170222,17.7926,7.60745,3.48741e-06,0.000370198,-101.512,-127.357
sensor_noise_frequency_hz,65,27.5294,fourth_standard_pd,0.0519889,0.00135416,21.7798,8.88187,9.12805e-06,0.000547368,-91.727,-119.025
sensor_noise_frequency_hz,65,27.5294,fourth_filtered_pd,0.0496076,0.00107713,18.6454,8.23894,3.61869e-06,0.000219023,-99.9732,-127.144
sensor_noise_frequency_hz,66,21.6847,unshaped_standard_pd,0.55295,0.0191185,20.5546,8.29369,1.56929e-05,0.00118285,-88.6529,-113.208
sensor_noise_frequency_hz,66,21.6847,unshaped_filtered_pd,0.497912,0.0170223,18.1843,7.66155,7.29393e-06,0.000678312,-95.0384,-120.198
sensor_noise_frequency_hz,66,21.6847,fourth_standard_pd,0.0519815,0.00135447,21.7564,8.88177,1.54921e-05,0.000934785,-87.1176,-114.098
sensor_noise_frequency_hz,66,21.6847,fourth_filtered_pd,0.0495919,0.00107735,19.0187,8.28897,7.47236e-06,0.000445145,-93.5546,-120.747
sensor_noise_frequency_hz,67,14.2574,unshaped_standard_pd,0.552922,0.0191182,20.6735,8.29559,3.7777e-05,0.00265095,-80.6791,-105.245
sensor_noise_frequency_hz,67,14.2574,unshaped_filtered_pd,0.497901,0.0170224,19.1373,7.83169,2.45157e-05,0.0019641,-84.3085,-109.937
sensor_noise_frequency_hz,67,14.2574,fourth_standard_pd,0.0519532,0.00135642,21.7206,8.8814,3.51672e-05,0.00218701,-79.8243,-106.225
sensor_noise_frequency_hz,67,14.2574,fourth_filtered_pd,0.0495569,0.00107849,19.9343,8.44582,2.33777e-05,0.0014393,-83.7355,-110.051
sensor_noise_frequency_hz,68,0.186006,unshaped_standard_pd,0.925175,0.106675,18.5011,7.91731,0.806447,0.389976,2.83729,-56.3609
sensor_noise_frequency_hz,68,0.186006,unshaped_filtered_pd,0.895864,0.107619,19.3811,7.93031,0.806637,0.397687,2.82361,-56.1977
sensor_noise_frequency_hz,68,0.186006,fourth_standard_pd,0.698035,0.105333,19.842,8.48792,0.785784,0.464063,2.1536,-53.9343
sensor_noise_frequency_hz,68,0.186006,fourth_filtered_pd,0.705424,0.10656,19.9063,8.50231,0.786118,0.469784,2.13688,-53.8338
sensor_noise_frequency_hz,69,0.356174,unshaped_standard_pd,2.79959,0.095912,18.2526,8.10223,0.0562663,2.49157,-12.9676,-41.9427
sensor_noise_frequency_hz,69,0.356174,unshaped_filtered_pd,3.64538,0.125195,19.7161,8.54978,0.0574081,2.60515,-12.774,-40.964
sensor_noise_frequency_hz,69,0.356174,fourth_standard_pd,2.79542,0.0961468,21.4816,8.79719,0.0534178,2.82507,-13.5734,-41.1367
sensor_noise_frequency_hz,69,0.356174,fourth_filtered_pd,3.68228,0.12655,23.1175,9.26199,0.0547199,3.27057,-13.3136,-39.7654
sensor_noise_frequency_hz,70,10.1614,unshaped_standard_pd,0.552898,0.0191179,20.4763,8.28962,7.30792e-05,0.0052633,-75.0125,-99.7128
sensor_noise_frequency_hz,70,10.1614,unshaped_filtered_pd,0.497903,0.0170227,20.0221,8.0584,6.07086e-05,0.00460124,-76.2943,-101.293
sensor_noise_frequency_hz,70,10.1614,fourth_standard_pd,0.0519271,0.00136189,21.7897,8.88107,6.41233e-05,0.00422462,-74.6606,-100.165
sensor_noise_frequency_hz,70,10.1614,fourth_filtered_pd,0.0495141,0.00108407,20.9228,8.65902,5.42437e-05,0.00355467,-76.511,-101.737
sensor_noise_frequency_hz,71,0.115466,unshaped_standard_pd,0.654868,0.158315,17.5086,7.68295,3.26777,0.0706987,23.125,-77.0836
sensor_noise_frequency_hz,71,0.115466,unshaped_filtered_pd,0.613392,0.162947,17.6684,7.70677,3.26401,0.0647985,23.1117,-77.563
sensor_noise_frequency_hz,71,0.115466,fourth_standard_pd,0.266625,0.157451,18.3989,8.33991,3.64879,0.218418,24.1447,-65.3185
sensor_noise_frequency_hz,71,0.115466,fourth_filtered_pd,0.272956,0.162171,18.4685,8.35804,3.64523,0.221524,24.1336,-65.1939
sensor_noise_frequency_hz,72,43.9438,unshaped_standard_pd,0.55297,0.0191191,20.6653,8.29427,1.58066e-06,0.000189031,-108.551,-134.277
sensor_noise_frequency_hz,72,43.9438,unshaped_filtered_pd,0.497917,0.0170222,17.4303,7.55756,4.78874e-07,0.00011124,-118.747,-141.718
sensor_noise_frequency_hz,72,43.9438,fourth_standard_pd,0.0520091,0.00135382,21.782,8.88194,1.62446e-06,0.000101299,-106.512,-134.16
sensor_noise_frequency_hz,72,43.9438,fourth_filtered_pd,0.0496281,0.0010768,18.2155,8.19318,4.98003e-07,3.11976e-05,-117.073,-144.395
sensor_noise_frequency_hz,73,1.04208,unshaped_standard_pd,0.58446,0.021713,19.3707,8.25937,0.00323642,0.101718,-38.071,-69.0167
sensor_noise_frequency_hz,73,1.04208,unshaped_filtered_pd,0.600982,0.0229788,22.1846,9.15743,0.00413005,0.139363,-35.9795,-66.1325
sensor_noise_frequency_hz,73,1.04208,fourth_standard_pd,0.282494,0.01031,21.6749,8.85497,0.00317668,0.107149,-38.0462,-68.9046
sensor_noise_frequency_hz,73,1.04208,fourth_filtered_pd,0.422748,0.0153732,24.1491,9.69658,0.00405435,0.159831,-35.9395,-65.4176
sensor_noise_frequency_hz,74,8.73782,unshaped_standard_pd,0.552788,0.019118,20.5133,8.29516,8.54736e-05,0.00629367,-72.3395,-97.5472
sensor_noise_frequency_hz,74,8.73782,unshaped_filtered_pd,0.497845,0.017023,20.6553,8.1921,8.07277e-05,0.00581246,-72.8868,-97.9223
sensor_noise_frequency_hz,74,8.73782,fourth_standard_pd,0.0519157,0.0013688,21.7714,8.88084,7.84356e-05,0.0051504,-72.1776,-97.4718
sensor_noise_frequency_hz,74,8.73782,fourth_filtered_pd,0.0495519,0.0010932,21.3725,8.78023,7.42099e-05,0.00487064,-73.4096,-98.0708
sensor_noise_frequency_hz,75,24.8615,unshaped_standard_pd,0.552952,0.0191186,20.2443,8.29503,1.15099e-05,0.000851093,-91.4163,-116.208
sensor_noise_frequency_hz,75,24.8615,unshaped_filtered_pd,0.497913,0.0170222,17.8221,7.6277,4.80344e-06,0.000482362,-98.8767,-124.667
sensor_noise_frequency_hz,75,24.8615,fourth_standard_pd,0.0519866,0.00135425,21.7518,8.88188,1.15574e-05,0.000693892,-89.7145,-116.746
sensor_noise_frequency_hz,75,24.8615,fourth_filtered_pd,0.0496018,0.00107723,18.6949,8.25757,4.96803e-06,0.000297735,-97.2991,-124.422
sensor_noise_frequency_hz,76,1.1617,unshaped_standard_pd,0.616579,0.0220566,19.3668,8.23121,0.00209597,0.103245,-41.7701,-69.9362
sensor_noise_frequency_hz,76,1.1617,unshaped_filtered_pd,0.660348,0.0237954,22.0326,9.11797,0.00256658,0.114798,-39.7858,-69.6917
sensor_noise_frequency_hz,76,1.1617,fourth_standard_pd,0.329269,0.011251,21.6959,8.85324,0.00213672,0.0360362,-41.2171,-78.208
sensor_noise_frequency_hz,76,1.1617,fourth_filtered_pd,0.494405,0.0167941,24.1809,9.69303,0.00258872,0.0538511,-39.3983,-74.6855
sensor_noise_frequency_hz,77,0.726656,unshaped_standard_pd,0.737086,0.0264458,20.416,8.24228,0.0104138,0.527903,-28.5958,-53.8238
sensor_noise_frequency_hz,77,0.726656,unshaped_filtered_pd,0.852495,0.0312267,22.475,8.94032,0.0122323,0.667596,-26.9898,-51.7804
sensor_noise_frequency_hz,77,0.726656,fourth_standard_pd,0.471201,0.0189054,21.4951,8.80835,0.0092001,0.431114,-30.1279,-56.3999
sensor_noise_frequency_hz,77,0.726656,fourth_filtered_pd,0.665135,0.0267305,23.5725,9.45207,0.0109076,0.606619,-28.3342,-53.423
sensor_noise_frequency_hz,78,4.39515,unshaped_standard_pd,0.55264,0.0191319,20.229,8.29288,0.000296039,0.0221934,-59.3956,-84.3419
sensor_noise_frequency_hz,78,4.39515,unshaped_filtered_pd,0.49829,0.0170577,22.6315,8.86523,0.0003723,0.0259919,-57.1919,-82.2386
sensor_noise_frequency_hz,78,4.39515,fourth_standard_pd,0.0548228,0.00159602,21.7392,8.87676,0.000284666,0.0188115,-59.3083,-85.0989
sensor_noise_frequency_hz,78,4.39515,fourth_filtered_pd,0.0558765,0.00155265,23.399,9.40852,0.00036865,0.024894,-57.5439,-82.6378
sensor_noise_frequency_hz,79,3.6989,unshaped_standard_pd,0.553397,0.0191496,20.583,8.27518,0.000404465,0.0307544,-57.1618,-81.4499
sensor_noise_frequency_hz,79,3.6989,unshaped_filtered_pd,0.502441,0.0171036,22.5519,8.98486,0.000562158,0.0402085,-54.4938,-78.8876
sensor_noise_frequency_hz,79,3.6989,fourth_standard_pd,0.0586613,0.00183321,21.7238,8.8746,0.000410575,0.0271114,-56.6978,-81.9916
sensor_noise_frequency_hz,79,3.6989,fourth_filtered_pd,0.0643069,0.00203592,23.7527,9.53938,0.000556392,0.0378591,-54.6552,-79.1048
sensor_noise_frequency_hz,80,1.27132,unshaped_standard_pd,0.648865,0.0240962,20.3367,8.25496,0.00155603,0.180614,-46.2218,-65.6475
sensor_noise_frequency_hz,80,1.27132,unshaped_filtered_pd,0.742124,0.0275174,22.8174,9.07681,0.0016069,0.187401,-45.1086,-65.1717
sensor_noise_frequency_hz,80,1.27132,fourth_standard_pd,0.444811,0.0147891,21.6649,8.83309,0.00148382,0.0475488,-46.3724,-76.5178
sensor_noise_frequency_hz,80,1.27132,fourth_filtered_pd,0.653165,0.021691,24.038,9.5962,0.00153993,0.0686632,-45.2366,-73.3347
sensor_noise_frequency_hz,81,4.20893,unshaped_standard_pd,0.552822,0.0191381,20.3183,8.29317,0.000340375,0.0249741,-58.4413,-82.0539
sensor_noise_frequency_hz,81,4.20893,unshaped_filtered_pd,0.497921,0.017067,22.7168,8.90432,0.000431859,0.0305601,-56.3119,-80.7554
sensor_noise_frequency_hz,81,4.20893,fourth_standard_pd,0.055654,0.00164094,21.7636,8.87642,0.000313261,0.0206416,-59.1283,-84.376
sensor_noise_frequency_hz,81,4.20893,fourth_filtered_pd,0.057087,0.00164736,23.4588,9.44344,0.000409928,0.0276719,-56.9771,-81.8075
sensor_noise_frequency_hz,82,33.4631,unshaped_standard_pd,0.552962,0.0191189,20.2051,8.29477,5.31373e-06,0.000420578,-98.5524,-123.298
sensor_noise_frequency_hz,82,33.4631,unshaped_filtered_pd,0.497915,0.0170222,17.2679,7.57893,1.8124e-06,0.0002311,-107.732,-132.961
sensor_noise_frequency_hz,82,33.4631,fourth_standard_pd,0.0520003,0.00135402,21.7574,8.88192,5.44757e-06,0.000329487,-96.5842,-123.736
sensor_noise_frequency_hz,82,33.4631,fourth_filtered_pd,0.0496167,0.00107697,18.3472,8.21271,1.88277e-06,0.000115101,-106.077,-133.075
sensor_noise_frequency_hz,83,1.82872,unshaped_standard_pd,0.590152,0.0215048,18.9256,8.18377,0.00243643,0.199204,-42.2411,-65.3524
sensor_noise_frequency_hz,83,1.82872,unshaped_filtered_pd,0.60518,0.0226344,21.503,9.01794,0.00347776,0.275762,-39.0884,-62.3274
sensor_noise_frequency_hz,83,1.82872,fourth_standard_pd,0.286501,0.0101125,21.4525,8.79668,0.00230673,0.170218,-42.4828,-66.0699
sensor_noise_frequency_hz,83,1.82872,fourth_filtered_pd,0.428567,0.0150988,23.8559,9.58021,0.00334106,0.253659,-39.342,-62.6051
sensor_noise_frequency_hz,84,0.339626,unshaped_standard_pd,2.41511,0.0865954,18.2147,8.21309,0.0802968,2.03383,-13.2307,-41.6701
sensor_noise_frequency_hz,84,0.339626,unshaped_filtered_pd,3.01797,0.108378,19.6885,8.62125,0.0811731,2.32739,-13.1087,-40.5418
sensor_noise_frequency_hz,84,0.339626,fourth_standard_pd,2.29176,0.0826818,21.4166,8.77086,0.0849346,2.15379,-14.0036,-42.0343
sensor_noise_frequency_hz,84,0.339626,fourth_filtered_pd,2.91115,0.105083,22.8375,9.15199,0.08608,2.63342,-13.8268,-40.2021
sensor_noise_frequency_hz,85,1.04248,unshaped_standard_pd,0.583492,0.0217205,19.369,8.26137,0.00324152,0.101725,-38.0565,-69.0358
sensor_noise_frequency_hz,85,1.04248,unshaped_filtered_pd,0.599051,0.0229888,22.1827,9.16034,0.00413636,0.139604,-35.9744,-66.1522
sensor_noise_frequency_hz,85,1.04248,fourth_standard_pd,0.282589,0.0103098,21.6763,8.85507,0.00317079,0.106984,-38.0595,-68.9364
sensor_noise_frequency_hz,85,1.04248,fourth_filtered_pd,0.422767,0.0153729,24.149,9.6969,0.00404698,0.159598,-35.9583,-65.4478
sensor_noise_frequency_hz,86,1.15793,unshaped_standard_pd,0.609113,0.0220736,19.7539,8.24187,0.00211776,0.10645,-42.5299,-69.6675
sensor_noise_frequency_hz,86,1.15793,unshaped_filtered_pd,0.652103,0.0237976,22.4138,9.13363,0.00260723,0.119242,-40.5363,-69.3029
sensor_noise_frequency_hz,86,1.15793,fourth_standard_pd,0.329057,0.0111923,21.6894,8.85377,0.00210472,0.0384809,-42.0811,-77.7682
sensor_noise_frequency_hz,86,1.15793,fourth_filtered_pd,0.494089,0.0167061,24.1712,9.69458,0.00256537,0.0575362,-40.2549,-74.2481
sensor_noise_frequency_hz,87,0.22587,unshaped_standard_pd,1.09897,0.0865615,16.8972,7.80394,0.288767,0.651759,-4.95179,-52.4402
sensor_noise_frequency_hz,87,0.22587,unshaped_filtered_pd,1.11725,0.0908283,17.2065,7.86081,0.289761,0.667844,-5.0127,-52.1966
sensor_noise_frequency_hz,87,0.22587,fourth_standard_pd,0.949078,0.0846747,20.4402,8.64139,0.277481,0.796701,-3.87069,-51.6577
sensor_noise_frequency_hz,87,0.22587,fourth_filtered_pd,1.00271,0.0895643,20.5479,8.69414,0.278571,0.822359,-3.92853,-51.3127
sensor_noise_frequency_hz,88,0.27516,unshaped_standard_pd,1.48875,0.0748104,18.2107,8.08798,0.132198,1.26474,-8.99997,-46.1917
sensor_noise_frequency_hz,88,0.27516,unshaped_filtered_pd,1.64298,0.0836408,18.72,8.24648,0.132308,1.41614,-8.59385,-45.3415
sensor_noise_frequency_hz,88,0.27516,fourth_standard_pd,1.32359,0.0715472,21.0218,8.66855,0.145384,1.15097,-8.21853,-48.0903
